Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Singles,Fingers,Detached Cells,Clusters
1,6,1,3877,3877,0,2,0,0
1,6,1,4124.5,4172.5,1,3,1,0
1,6,1,3717,3717,0,2,0,0
1,6,1,3515,3515,0,3,0,0
1,6,1,2966,2966,0,0,0,0
1,6,1,3365.5,3365.5,0,0,0,0
1,6,1,2720.5,2720.5,0,1,0,0
1,6,1,3260.5,3260.5,0,3,0,0
1,6,1,3731.5,3796.5,1,2,1,0
1,9,0,4611,4655,1,3,1,0
1,9,0,4546.5,4793.5,1,5,1,0
1,9,0,4534.5,4534.5,0,5,0,0
1,9,0,5422.5,5551.5,2,7,2,0
1,9,0,5948,6273,3,5,3,0
1,9,0,4474.5,4474.5,0,5,0,0
1,9,0,6452,6499,1,4,1,0
1,9,0,5421,5421,0,4,0,0
1,9,0,5321.5,5410.5,2,5,2,0
1,9,0,4120,4378,6,3,6,0
1,9,0.1,4991,5482,7,6,7,0
1,9,0.1,4814,4814,0,8,0,0
1,9,0.1,5120.5,5153.5,1,4,1,0
1,9,0.1,4141.5,4345.5,2,5,2,0
1,9,0.1,5035,5285,1,6,1,0
1,9,0.1,2846.5,2878.5,1,4,1,0
1,9,0.1,5367.5,5393.5,1,3,1,0
1,9,0.1,5700.5,5745.5,1,4,1,0
1,9,0.1,5445.5,5476.5,1,3,1,0
1,9,0.1,4843.5,5081.5,4,3,4,0
1,9,0.2,3831,3916,2,4,2,0
1,9,0.2,3737.5,3928.5,3,3,3,0
1,9,0.2,8432.5,8432.5,0,5,0,0
1,9,0.2,3672.5,3720.5,1,5,1,0
1,9,0.2,4260,4534,5,3,5,0
1,9,0.2,6090,6127,1,4,1,0
1,9,0.2,4585,4832,2,4,2,0
1,9,0.2,3929,3929,0,2,0,0
1,9,0.2,5046.5,5046.5,0,4,0,0
1,9,0.2,6084,6084,0,6,0,0
1,9,0.3,8036.5,8166.5,1,4,1,0
1,9,0.3,4532,4532,0,3,0,0
1,9,0.3,3603,3761,2,4,2,0
1,9,0.3,4042.5,4447.5,4,5,4,0
1,9,0.3,5121.5,5166.5,2,3,2,0
1,9,0.3,5630,5669,2,4,2,0
1,9,0.3,4571.5,4684.5,1,4,1,0
1,9,0.3,4895,4945,1,3,1,0
1,9,0.3,5358,5547,2,3,2,0
1,9,0.3,6411,6572,4,5,4,0
1,9,0.4,4601,4659,1,3,1,0
1,9,0.4,3835.5,3859.5,1,2,1,0
1,9,0.4,4642,4832,2,5,2,0
1,9,0.4,5905.5,5961.5,1,6,1,0
1,9,0.4,3606,3622,1,2,1,0
1,9,0.4,4530.5,4643.5,1,3,1,0
1,9,0.4,4906.5,4906.5,0,6,0,0
1,9,0.4,6439,6456,1,4,1,0
1,9,0.4,4688.5,4718.5,1,6,1,0
1,9,0.4,4914,4972,1,5,1,0
1,9,0.5,5238,5238,0,5,0,0
1,9,0.5,3972.5,4291.5,4,4,4,0
1,9,0.5,4583,4735,1,3,1,0
1,9,0.5,4745,4783,1,6,1,0
1,9,0.5,4930.5,5117.5,3,2,3,0
1,9,0.5,6873,7038,2,7,2,0
1,9,0.5,4743.5,4743.5,0,4,0,0
1,9,0.5,5615.5,5645.5,1,6,1,0
1,9,0.5,3742,4163,3,4,3,0
1,9,0.5,5219.5,5341.5,1,6,1,0
1,9,0.6,4745.5,4779.5,1,6,1,0
1,9,0.6,6246.5,6577,3,4,3,0
1,9,0.6,4144.5,4347.5,3,6,3,0
1,9,0.6,5324,5407,1,5,1,0
1,9,0.6,5794,6075,3,5,3,0
1,9,0.6,5147.5,5243.5,1,4,1,0
1,9,0.6,7318,7694,3,4,3,0
1,9,0.6,5574.5,5964.5,3,3,3,0
1,9,0.6,4078.5,4078.5,0,5,0,0
1,9,0.6,5451,5638,2,6,2,0
1,9,0.7,4025,4073,1,4,1,0
1,9,0.7,4287.5,4516.5,2,4,2,0
1,9,0.7,5575,5645,2,4,2,0
1,9,0.7,5045,5116,2,4,2,0
1,9,0.7,4895,4909,1,6,1,0
1,9,0.7,6952,7158,2,4,2,0
1,9,0.7,4197,4366,4,4,4,0
1,9,0.7,5465,5465,0,5,0,0
1,9,0.7,6401.5,6546.5,1,3,1,0
1,9,0.7,4804,4834,1,4,1,0
1,9,0.8,4419,4483,1,4,1,0
1,9,0.8,5747,5851,2,5,2,0
1,9,0.8,5291,5484,2,3,2,0
1,9,0.8,5140,5235,1,6,1,0
1,9,0.8,5762,5936,3,5,3,0
1,9,0.8,4945,4945,0,4,0,0
1,9,0.8,6066.5,6066.5,0,6,0,0
1,9,0.8,3428,3476,1,5,1,0
1,9,0.8,5680.5,5728.5,1,3,1,0
1,9,0.8,3400,3439,1,6,1,0
1,9,0.9,5351.5,5616.5,2,4,2,0
1,9,0.9,5725,5758,1,4,1,0
1,9,0.9,4673.5,4791.5,2,3,2,0
1,9,0.9,4851.5,5064.5,1,4,1,0
1,9,0.9,3471,3494,1,2,1,0
1,9,0.9,4419.5,4677.5,3,4,3,0
1,9,0.9,4069,4069,0,3,0,0
1,9,0.9,5615.5,5722.5,2,2,2,0
1,9,0.9,4342.5,4471.5,1,5,1,0
1,9,0.9,7869.5,8028.5,1,4,1,0
1,9,1,5597,5666,1,5,1,0
1,9,1,3912,4033,2,5,2,0
1,9,1,3377.5,3442.5,1,1,1,0
1,9,1,5006,5078,1,3,1,0
1,9,1,4383,4629,3,4,3,0
1,9,1,3846,3947,2,4,2,0
1,9,1,3260,3260,0,6,0,0
1,9,1,6063,6063,0,5,0,0
1,9,1,3753.5,3753.5,0,2,0,0
1,9,1,6049,6189,1,4,1,0
1,12,0,9044.5,9683.5,9,6,9,0
1,12,0,7426,9527,20,8,22,0
1,12,0,6990.5,8409.5,15,8,15,0
1,12,0,5876.5,6765.5,10,7,10,0
1,12,0,9583,10978,14,6,14,0
1,12,0,7428.5,8011.5,11,9,13,0
1,12,0,8572.5,10159.5,21,7,21,0
1,12,0,5999,7474,16,8,16,0
1,12,0,8648,9671,11,10,11,0
1,12,0,8319.5,9886.5,16,9,16,0
1,12,0.1,5821.5,7031.5,11,7,11,0
1,12,0.1,7978,9150.5,11,8,11,0
1,12,0.1,6679,7696,13,10,13,0
1,12,0.1,5248.5,6757.5,14,7,14,0
1,12,0.1,9522.5,10327.5,10,9,10,0
1,12,0.1,7905.5,9128.5,20,8,20,0
1,12,0.1,6537.5,7611.5,12,7,12,0
1,12,0.1,6440,7686,16,9,16,0
1,12,0.1,6856.5,7555.5,6,8,6,0
1,12,0.1,7799.5,8593.5,10,6,10,0
1,12,0.2,6486.5,7339.5,10,7,10,0
1,12,0.2,9327,11338,15,6,15,0
1,12,0.2,7478,8244,9,8,9,0
1,12,0.2,6945,7411,6,7,6,0
1,12,0.2,7948,9273,13,8,13,0
1,12,0.2,7693.5,9142.5,17,10,17,0
1,12,0.2,12670.5,13557.5,12,6,12,0
1,12,0.2,12938,13860,11,5,11,0
1,12,0.2,6129.5,7230.5,13,9,13,0
1,12,0.2,7231,8370,12,7,12,0
1,12,0.3,6921,7906,11,10,11,0
1,12,0.3,7901.5,8602.5,10,6,10,0
1,12,0.3,7072.5,7630.5,9,10,9,0
1,12,0.3,5861,7256,19,5,19,0
1,12,0.3,5632,6343,9,9,9,0
1,12,0.3,6535,7457,15,3,15,0
1,12,0.3,11104.5,12058.5,13,9,13,0
1,12,0.3,5425.5,6423.5,14,7,14,0
1,12,0.3,14686,15584,13,10,13,0
1,12,0.3,9346,10241,13,8,13,0
1,12,0.4,6032,7050,10,6,10,0
1,12,0.4,6745,7632,13,7,13,0
1,12,0.4,7717,8279,8,5,8,0
1,12,0.4,10408.5,11313.5,12,7,12,0
1,12,0.4,6667,7399,9,6,9,0
1,12,0.4,7334,8648,17,7,17,0
1,12,0.4,5501.5,6849.5,11,10,11,0
1,12,0.4,5957.5,6855.5,12,9,12,0
1,12,0.4,8532.5,9429.5,10,7,10,0
1,12,0.4,7352,8385,12,6,12,0
1,12,0.5,7221,7917,10,9,10,0
1,12,0.5,10377,11990,14,5,14,0
1,12,0.5,6917,8023,10,8,10,0
1,12,0.5,7493.5,8746.5,18,10,18,0
1,12,0.5,6450,6950,9,7,9,0
1,12,0.5,7784,8773,12,8,12,0
1,12,0.5,6731,7626,13,8,13,0
1,12,0.5,8830.5,9511.5,10,9,10,0
1,12,0.5,6023.5,6607.5,8,9,8,0
1,12,0.5,5336,5905,7,7,7,0
1,12,0.6,6069.5,7380.5,13,6,13,0
1,12,0.6,6707.5,7813.5,9,7,9,0
1,12,0.6,6770.5,7870.5,12,6,12,0
1,12,0.6,8108.5,9236.5,11,6,11,0
1,12,0.6,8837,9542,8,7,8,0
1,12,0.6,5880.5,7005.5,13,6,13,0
1,12,0.6,7113,8240,11,7,11,0
1,12,0.6,9098,10374,16,7,16,0
1,12,0.6,7826.5,9216.5,15,5,15,0
1,12,0.6,7010.5,7502.5,10,8,10,0
1,12,0.7,7107,8044,11,8,11,0
1,12,0.7,9108,9933,10,8,10,0
1,12,0.7,9625.5,11016.5,13,8,13,0
1,12,0.7,6044.5,6882.5,9,7,9,0
1,12,0.7,7541.5,8445.5,10,6,10,0
1,12,0.7,6297.5,7087.5,12,8,12,0
1,12,0.7,8208.5,10037.5,15,10,15,0
1,12,0.7,9963,10606,11,5,11,0
1,12,0.7,5148.5,5870.5,8,7,8,0
1,12,0.7,5550,6629,10,9,10,0
1,12,0.8,5910,7143,11,5,11,0
1,12,0.8,5468.5,6146.5,7,5,7,0
1,12,0.8,4979.5,5733.5,14,6,14,0
1,12,0.8,6874,7900,8,8,8,0
1,12,0.8,5411,7072,15,7,15,0
1,12,0.8,17517,17894,7,6,7,0
1,12,0.8,6346.5,6999,10,5,10,0
1,12,0.8,5767,6445,10,5,10,0
1,12,0.8,7511,8701,9,6,9,0
1,12,0.8,6495,7000,6,8,6,0
1,12,0.9,5124.5,6177.5,12,9,12,0
1,12,0.9,4992,5672,8,4,8,0
1,12,0.9,6669,7078,7,9,7,0
1,12,0.9,6342,7558,14,7,14,0
1,12,0.9,6460,7725,15,6,15,0
1,12,0.9,5475,6507,12,6,12,0
1,12,0.9,6478.5,7722.5,13,5,13,0
1,12,0.9,6053,7672,15,6,15,0
1,12,0.9,6076,7007,12,6,12,0
1,12,0.9,9809.5,10532.5,10,4,10,0
1,12,1,6547,7199,5,5,5,0
1,12,1,5412,5875,7,8,7,0
1,12,1,6151,7208,10,8,10,0
1,12,1,5986.5,7358.5,13,8,13,0
1,12,1,7702.5,9105.5,12,8,12,0
1,12,1,7319.5,8388.5,13,8,13,0
1,12,1,5940,6471,6,7,6,0
1,12,1,7004.5,7835.5,10,7,10,0
1,12,1,8076,8747,7,8,7,0
1,12,1,6452,7097,8,7,8,0
1,15,0,15113,20481.5,41,11,43,0
1,15,0,18076,22965,44,11,48,1
1,15,0,12505.5,16999,48,10,53,1
1,15,0,9147.5,14053,51,11,51,0
1,15,0,12731,17526,41,10,41,0
1,15,0,13337.5,17438.5,47,10,47,0
1,15,0,14157,18498,42,11,42,0
1,15,0,13636.5,17322.5,38,8,38,0
1,15,0,15220,19600,48,8,48,0
1,15,0,11394,15339,40,13,40,0
1,15,0.1,8485.5,12197.5,38,11,44,1
1,15,0.1,14155,18997,42,11,42,0
1,15,0.1,16335.5,19902.5,32,13,32,0
1,15,0.1,8061,12470,38,8,38,0
1,15,0.1,12492,15934,30,10,34,1
1,15,0.1,10022.5,14288.5,45,10,45,0
1,15,0.1,15990,19963,36,13,36,0
1,15,0.1,10348,15565,47,11,47,0
1,15,0.1,10948,14742,35,10,35,0
1,15,0.1,18868.5,23455.5,46,10,46,0
1,15,0.2,11076.5,16142.5,46,10,46,0
1,15,0.2,13079.5,17487.5,39,11,39,0
1,15,0.2,18448.5,22645.5,45,10,49,1
1,15,0.2,8214.5,12871.5,39,9,39,0
1,15,0.2,10395,15252,40,10,40,0
1,15,0.2,9929,13151,41,10,41,0
1,15,0.2,12861,16712,35,9,35,0
1,15,0.2,9356,13923,46,12,46,0
1,15,0.2,10720,14708,37,8,40,1
1,15,0.2,11610,14825,35,9,35,0
1,15,0.3,11237,15490,39,10,42,1
1,15,0.3,19759.5,23767.5,42,8,42,0
1,15,0.3,10936.5,14516.5,35,8,35,0
1,15,0.3,9649.5,13079.5,34,10,34,0
1,15,0.3,10702,13270,30,9,30,0
1,15,0.3,9865,14932,49,10,51,0
1,15,0.3,10158,13983.5,37,10,37,0
1,15,0.3,10333,14234,35,10,35,0
1,15,0.3,10419,13893.5,36,9,36,0
1,15,0.3,15345,19503,37,11,37,0
1,15,0.4,10105.5,14919.5,48,11,48,0
1,15,0.4,6834.5,12176.5,45,7,45,0
1,15,0.4,9916.5,13926.5,34,10,34,0
1,15,0.4,9051.5,12503.5,31,10,31,0
1,15,0.4,9136,13325,36,8,36,0
1,15,0.4,8980.5,12326.5,39,9,39,0
1,15,0.4,20323,24092.5,36,9,36,0
1,15,0.4,10140,13884,39,9,39,0
1,15,0.4,8947,11373,25,11,25,0
1,15,0.4,9266,13185,35,10,35,0
1,15,0.5,6160,9952,34,8,34,0
1,15,0.5,11466,15381,35,8,39,1
1,15,0.5,10792,14406.5,33,11,33,0
1,15,0.5,8326.5,13434.5,41,11,41,0
1,15,0.5,8642,11294,26,11,26,0
1,15,0.5,10110.5,12829,25,11,25,0
1,15,0.5,16945,20351,39,10,39,0
1,15,0.5,10437,13298.5,29,9,31,0
1,15,0.5,10832,14226.5,39,11,39,0
1,15,0.5,10762,13515,27,11,27,0
1,15,0.6,7319.5,10537,32,9,32,0
1,15,0.6,9847,13223,36,9,36,0
1,15,0.6,8680.5,12023,32,12,32,0
1,15,0.6,8564.5,12561.5,40,10,43,1
1,15,0.6,11140,14395,34,9,34,0
1,15,0.6,11652.5,14898.5,33,8,33,0
1,15,0.6,10945,14409,31,11,31,0
1,15,0.6,11376.5,14672.5,34,12,34,0
1,15,0.6,8705.5,11865.5,35,10,39,1
1,15,0.6,9341,12592,35,8,35,0
1,15,0.7,9399.5,13092.5,35,10,35,0
1,15,0.7,12481.5,15122.5,26,9,26,0
1,15,0.7,8017,12182,37,8,37,0
1,15,0.7,9800,14251,39,11,39,0
1,15,0.7,17005,19728,25,11,25,0
1,15,0.7,10292.5,13929,35,8,35,0
1,15,0.7,11783.5,15895.5,35,8,35,0
1,15,0.7,9617,12668,23,10,23,0
1,15,0.7,17103,21148,31,9,33,0
1,15,0.7,10469.5,15734.5,43,8,43,0
1,15,0.8,9185.5,12208.5,30,6,30,0
1,15,0.8,11652,16176,39,8,39,0
1,15,0.8,15570,17766,26,9,26,0
1,15,0.8,11260.5,14258.5,28,10,32,1
1,15,0.8,9372.5,13085.5,39,8,39,0
1,15,0.8,6462.5,9836.5,33,9,33,0
1,15,0.8,10311,14007,37,10,37,0
1,15,0.8,12137.5,15264.5,36,9,36,0
1,15,0.8,6145,8956,30,9,30,0
1,15,0.8,9366,13355.5,34,9,39,1
1,15,0.9,8056.5,11967.5,32,11,32,0
1,15,0.9,7567,11077,31,8,36,1
1,15,0.9,7822,10915.5,30,9,30,0
1,15,0.9,8224,11551,26,11,26,0
1,15,0.9,8618.5,12220.5,39,9,39,0
1,15,0.9,6733.5,9616.5,31,9,31,0
1,15,0.9,12480.5,15843.5,34,9,34,0
1,15,0.9,8125.5,11959.5,36,10,36,0
1,15,0.9,7841,11535,34,11,34,0
1,15,0.9,5755,9413,36,10,36,0
1,15,1,8884.5,11823.5,28,12,31,1
1,15,1,9716.5,12942.5,31,7,31,0
1,15,1,8162,10978,26,8,26,0
1,15,1,14567,17698,31,9,31,0
1,15,1,17341,19585,27,10,27,0
1,15,1,7324,10079,28,11,28,0
1,15,1,7661,10986,27,10,27,0
1,15,1,7586.5,11593.5,38,9,38,0
1,15,1,7388,10380,39,8,39,0
1,15,1,13651,17103,31,11,31,0
1,18,0,12358.5,21437,80,14,82,0
1,18,0,18573,28397.5,72,9,83,2
1,18,0,17551,28130.5,89,11,92,1
1,18,0,11691,20555,74,14,74,0
1,18,0,18769.5,27090.5,62,10,82,3
1,18,0,18033,28852.5,84,13,89,1
1,18,0,18611.5,28083.5,76,10,76,0
1,18,0,19240,28678,82,12,90,1
1,18,0,17569,27352,82,11,86,1
1,18,0,16402,26068,80,12,84,1
1,18,0.1,14686.5,24935.5,79,9,92,1
1,18,0.1,21260,30767,78,10,82,0
1,18,0.1,16764,24632,66,10,72,1
1,18,0.1,17207,26804,73,11,73,0
1,18,0.1,20337,29218,77,12,77,0
1,18,0.1,15909.5,24693.5,69,11,69,0
1,18,0.1,17283,26034,75,11,77,0
1,18,0.1,17342.5,26200,74,12,80,1
1,18,0.1,17558,28145,90,12,96,1
1,18,0.1,16553,23990.5,61,11,61,0
1,18,0.2,15405,24793,78,13,84,1
1,18,0.2,16059.5,23031.5,66,12,66,0
1,18,0.2,12551,20444,67,11,72,1
1,18,0.2,18527,28527,77,8,77,0
1,18,0.2,21896,30929,72,13,72,0
1,18,0.2,16227,24313,73,12,81,1
1,18,0.2,15563,24596,71,11,73,0
1,18,0.2,16985.5,26409,79,13,81,0
1,18,0.2,20284.5,29854.5,80,13,89,2
1,18,0.2,16500.5,23625.5,62,13,64,0
1,18,0.3,23085.5,31292.5,63,12,63,0
1,18,0.3,20844,29731,69,14,74,1
1,18,0.3,19130,26974,64,14,68,1
1,18,0.3,17035,23915,63,10,75,3
1,18,0.3,20164,28892,73,10,77,1
1,18,0.3,15832,23955,76,10,76,0
1,18,0.3,21592,30979.5,84,12,86,0
1,18,0.3,10273.5,19031.5,77,12,86,3
1,18,0.3,15108.5,24030.5,71,10,74,1
1,18,0.3,16979.5,23379.5,61,11,64,1
1,18,0.4,11685.5,19602.5,67,11,70,1
1,18,0.4,17451,25374,66,11,66,0
1,18,0.4,12305,21084,68,12,76,1
1,18,0.4,14388,24208,76,10,82,2
1,18,0.4,12155,20911,71,9,73,1
1,18,0.4,20659.5,28879,71,11,75,1
1,18,0.4,15180.5,21713,59,10,59,0
1,18,0.4,12526.5,20451.5,65,11,78,2
1,18,0.4,19554,27218,64,9,71,2
1,18,0.4,19190,27838,66,10,66,0
1,18,0.5,15397,23269.5,69,13,69,0
1,18,0.5,17943,27085,76,13,78,0
1,18,0.5,14223.5,21935.5,63,13,68,1
1,18,0.5,10148.5,17516.5,68,9,71,1
1,18,0.5,11347.5,20995.5,76,10,76,0
1,18,0.5,15388.5,21582.5,60,12,60,0
1,18,0.5,15048,23902,69,9,74,1
1,18,0.5,18871.5,26597.5,64,13,64,0
1,18,0.5,13203,22464,75,11,78,1
1,18,0.5,15533.5,24103.5,71,9,73,0
1,18,0.6,13545,21769,67,12,67,0
1,18,0.6,18361,25619,62,13,65,1
1,18,0.6,14867,22352,72,8,76,1
1,18,0.6,16513,24607,62,13,64,0
1,18,0.6,13884.5,22827.5,75,11,78,1
1,18,0.6,11727.5,19818.5,66,12,69,1
1,18,0.6,12893.5,19385,59,12,59,0
1,18,0.6,10142.5,18274,67,9,67,0
1,18,0.6,11839,18490,55,10,61,1
1,18,0.6,18478,27360,69,10,69,0
1,18,0.7,19115.5,27294.5,65,9,65,0
1,18,0.7,13830.5,21744.5,67,11,74,2
1,18,0.7,11345,18740.5,70,9,73,1
1,18,0.7,12096,19921,70,10,70,0
1,18,0.7,17155,25072.5,69,10,69,0
1,18,0.7,13598.5,22589.5,71,11,71,0
1,18,0.7,21888,28916,56,12,56,0
1,18,0.7,12795,21605.5,65,14,72,1
1,18,0.7,15452.5,24238.5,72,10,72,0
1,18,0.7,10314.5,17344.5,68,13,68,0
1,18,0.8,18736,25654,61,11,61,0
1,18,0.8,22013,29565.5,63,13,63,0
1,18,0.8,12830.5,21049.5,72,11,72,0
1,18,0.8,10225,16991,57,9,61,1
1,18,0.8,13795.5,19240,54,11,58,1
1,18,0.8,16177,24572,69,12,71,0
1,18,0.8,18481.5,26080.5,60,11,65,1
1,18,0.8,15617,24713,70,12,72,0
1,18,0.8,20508.5,28087.5,60,13,63,1
1,18,0.8,10752,18729,64,10,68,1
1,18,0.9,8736,16643,67,11,69,0
1,18,0.9,18174,27117.5,73,9,75,0
1,18,0.9,9736,15543.5,53,12,53,0
1,18,0.9,14239,20586.5,53,11,53,0
1,18,0.9,10008,19296,77,13,77,0
1,18,0.9,9107.5,15783.5,66,11,69,1
1,18,0.9,9984,19105.5,78,9,78,0
1,18,0.9,13808.5,21800.5,70,8,70,0
1,18,0.9,20188.5,29288.5,66,10,73,2
1,18,0.9,15723,23802,69,11,69,0
1,18,1,22113,28398,53,10,53,0
1,18,1,12622.5,20375,66,9,68,0
1,18,1,20032,27538,63,12,63,0
1,18,1,12253.5,19142,65,11,65,0
1,18,1,12875,20768,58,9,67,2
1,18,1,10855.5,20286.5,67,10,78,2
1,18,1,20330,26867,59,10,59,0
1,18,1,12346.5,18447,54,11,57,1
1,18,1,10429.5,17574.5,68,12,68,0
1,18,1,14242.5,21871.5,61,9,63,0
1,21,0,23126.5,37409,111,10,120,2
1,21,0,18708.5,36890,132,10,150,3
1,21,0,19043.5,34232,105,11,111,1
1,21,0,20773,36079,115,12,124,1
1,21,0,15489.5,31607.5,127,12,135,2
1,21,0,19539,34911.5,114,13,121,1
1,21,0,19797.5,34816,112,16,134,4
1,21,0,19571,36806,132,11,132,0
1,21,0,19030,33328,115,11,115,0
1,21,0,18575.5,33026.5,103,14,107,1
1,21,0.1,16207.5,30324.5,111,14,127,2
1,21,0.1,18349.5,33964.5,113,14,138,2
1,21,0.1,19240,34870,108,13,111,1
1,21,0.1,17031.5,33326.5,123,9,149,4
1,21,0.1,19967,34101.5,102,13,115,3
1,21,0.1,18974.5,34494.5,117,13,132,2
1,21,0.1,19963,35198,107,11,115,2
1,21,0.1,15298.5,31035.5,106,13,127,3
1,21,0.1,21194.5,35926.5,103,10,118,3
1,21,0.1,18590.5,31196,100,12,114,3
1,21,0.2,17136.5,31699.5,113,14,126,2
1,21,0.2,23180.5,35857,106,14,117,3
1,21,0.2,19518.5,33291.5,108,13,120,3
1,21,0.2,19469.5,34731,120,11,120,0
1,21,0.2,18760.5,31964,97,11,106,2
1,21,0.2,19960,35422,115,13,115,0
1,21,0.2,21695.5,35656.5,102,10,117,3
1,21,0.2,19444,34131,110,11,116,1
1,21,0.2,20029.5,32855.5,91,11,99,1
1,21,0.2,13609.5,29118.5,101,12,123,4
1,21,0.3,18655.5,31682,107,12,110,1
1,21,0.3,21369,35397.5,107,12,113,1
1,21,0.3,17667,33333.5,105,12,111,1
1,21,0.3,21518.5,35901.5,105,12,120,4
1,21,0.3,17994,29405,95,10,102,2
1,21,0.3,16150.5,31115,115,11,127,2
1,21,0.3,18953.5,31164.5,103,13,108,1
1,21,0.3,20715,31736.5,101,11,101,0
1,21,0.3,16593.5,30888.5,108,12,130,2
1,21,0.3,18954,30830,92,13,105,3
1,21,0.4,15382.5,30401,109,12,114,1
1,21,0.4,20176.5,34410.5,105,12,116,2
1,21,0.4,16103,29625.5,98,13,125,6
1,21,0.4,17570.5,32370.5,107,14,120,2
1,21,0.4,14670.5,28683.5,104,14,117,3
1,21,0.4,15852,32434.5,121,10,132,3
1,21,0.4,18447.5,31559.5,92,11,114,4
1,21,0.4,20268,33562,106,11,116,2
1,21,0.4,20695,33764.5,98,10,117,4
1,21,0.4,20538.5,35833.5,101,10,119,5
1,21,0.5,20746,34882,101,13,105,0
1,21,0.5,19348.5,31907.5,108,13,113,2
1,21,0.5,16773,30205,98,10,101,1
1,21,0.5,17404.5,31641.5,107,11,107,0
1,21,0.5,18647.5,32610,104,11,109,2
1,21,0.5,16052,33004.5,116,14,127,3
1,21,0.5,18240.5,32609,107,10,112,1
1,21,0.5,16144,29948.5,111,8,127,3
1,21,0.5,18771.5,32960.5,112,14,118,2
1,21,0.5,19914.5,34886,115,13,118,1
1,21,0.6,16280.5,29079.5,105,16,114,1
1,21,0.6,15825,27021,86,10,96,2
1,21,0.6,17668,30568,97,11,119,2
1,21,0.6,20402,32521,95,12,105,3
1,21,0.6,13883,27709,107,12,107,0
1,21,0.6,16242,29272,101,12,122,3
1,21,0.6,20064,34191,104,13,111,1
1,21,0.6,15240.5,27917,108,15,111,1
1,21,0.6,21411,32446.5,87,9,87,0
1,21,0.6,19088,32430,95,10,116,4
1,21,0.7,14108.5,26837.5,101,11,111,2
1,21,0.7,22509.5,34138.5,93,12,97,1
1,21,0.7,20213,33000.5,104,15,109,1
1,21,0.7,21111,33544,96,12,109,4
1,21,0.7,16194,27189.5,84,12,90,2
1,21,0.7,17554.5,31462.5,110,13,127,2
1,21,0.7,23471.5,35866,93,12,103,3
1,21,0.7,15530.5,29235.5,102,13,109,2
1,21,0.7,18491,32433,109,14,109,0
1,21,0.7,14334.5,26078.5,97,13,100,1
1,21,0.8,16873.5,31030.5,106,13,106,0
1,21,0.8,14735.5,26472,83,12,98,3
1,21,0.8,11058.5,22132,93,10,93,0
1,21,0.8,17330,28678,87,11,109,2
1,21,0.8,21745.5,34477.5,105,14,107,0
1,21,0.8,21606,34895,106,14,113,2
1,21,0.8,20417,34047.5,100,13,106,1
1,21,0.8,19288.5,30082.5,85,14,89,1
1,21,0.8,13171.5,24404.5,96,11,107,2
1,21,0.8,21617.5,33410.5,93,14,98,1
1,21,0.9,11375,25893,95,10,111,3
1,21,0.9,20374,35068,106,12,128,5
1,21,0.9,16834,30776,96,10,96,0
1,21,0.9,13471.5,26249.5,107,16,109,1
1,21,0.9,22212.5,33907,91,15,100,3
1,21,0.9,17665,28630,88,10,97,2
1,21,0.9,18427,32089.5,97,14,105,1
1,21,0.9,17380,30999.5,114,12,121,2
1,21,0.9,18260.5,31493,103,11,108,0
1,21,0.9,17635,31980,100,13,116,2
1,21,1,11868.5,25713.5,120,11,125,1
1,21,1,10064,21666,91,12,95,1
1,21,1,21604,33048.5,85,11,99,4
1,21,1,19813.5,31692.5,96,13,99,1
1,21,1,10397,22966,103,10,109,1
1,21,1,21949,35037,98,13,115,3
1,21,1,20738.5,33761.5,97,11,111,4
1,21,1,15761,29407.5,99,12,106,1
1,21,1,20781.5,32893.5,92,13,95,1
1,21,1,22661.5,35551.5,96,11,118,6
1,24,0,18770,40413,146,15,178,2
1,24,0,16857,37191,147,13,172,4
1,24,0,18029,39325,136,11,161,5
1,24,0,19690.5,38986.5,125,11,141,3
1,24,0,19848.5,43079,139,12,186,8
1,24,0,22396.5,42748.5,138,13,156,4
1,24,0,17651.5,38002.5,137,14,158,4
1,24,0,20137,41670,134,12,158,5
1,24,0,20176.5,42668,150,9,166,3
1,24,0,17614.5,38480.5,150,11,174,5
1,24,0.1,17935,39122,131,11,164,5
1,24,0.1,19688.5,39893.5,135,13,178,10
1,24,0.1,17815,40440,153,11,185,4
1,24,0.1,20338,40001.5,133,14,158,6
1,24,0.1,18961.5,40595.5,144,12,167,5
1,24,0.1,18533,39492,142,12,164,4
1,24,0.1,18778,38854,137,11,167,4
1,24,0.1,15030,38715.5,149,12,195,10
1,24,0.1,20338,43165.5,142,13,176,6
1,24,0.1,20354,40053.5,133,12,149,3
1,24,0.2,18292,36867,126,11,143,4
1,24,0.2,16203.5,35581,142,12,174,4
1,24,0.2,18829,39803,140,10,173,7
1,24,0.2,18992,40370,142,12,182,6
1,24,0.2,20183,40521,137,11,185,7
1,24,0.2,22297,41695.5,131,14,149,5
1,24,0.2,19477,38839,127,11,168,10
1,24,0.2,21045.5,41740.5,125,10,156,5
1,24,0.2,19027.5,37684.5,129,12,161,4
1,24,0.2,19933,39047,130,12,162,8
1,24,0.3,19820.5,38306,135,14,158,4
1,24,0.3,20773,40455.5,135,12,156,5
1,24,0.3,18456.5,37610.5,133,9,164,5
1,24,0.3,19526.5,36155,122,13,141,3
1,24,0.3,15666,37618,145,13,177,6
