Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,MCS
-5.0,3.0,0.9,1963.0,1963.0,0,0,0,0,500
-5.0,3.0,0.9,2131.0,2131.0,0,0,0,0,500
-5.0,3.0,0.9,2129.5,2129.5,0,0,0,0,500
-5.0,3.0,0.9,2523.0,2523.0,0,0,0,0,500
-5.0,3.0,0.9,2226.0,2226.0,0,0,0,0,500
-5.0,3.0,0.9,4003.0,4003.0,0,0,0,0,500
-5.0,3.0,0.9,2164.0,2164.0,0,0,0,0,500
-5.0,3.0,0.9,2511.0,2511.0,0,1,0,0,500
-5.0,3.0,1.0,1889.0,1889.0,0,0,0,0,500
-5.0,3.0,1.0,3036.0,3036.0,0,0,0,0,500
-5.0,3.0,1.0,2297.5,2297.5,0,0,0,0,500
-5.0,3.0,1.0,1779.5,1779.5,0,0,0,0,500
-5.0,3.0,1.0,2336.0,2336.0,0,0,0,0,500
-5.0,3.0,1.0,1893.0,1893.0,0,0,0,0,500
-5.0,3.0,1.0,3224.5,3224.5,0,0,0,0,500
-5.0,3.0,1.0,3088.0,3088.0,0,0,0,0,500
-5.0,3.0,1.0,1915.0,1915.0,0,0,0,0,500
-5.0,3.0,1.0,1962.0,1962.0,0,0,0,0,500
-5.0,3.0,1.0,3101.5,3101.5,0,0,0,0,500
-5.0,3.0,1.0,2574.5,2574.5,0,0,0,0,500
-5.0,6.0,0.0,2329.0,2329.0,0,0,0,0,500
-5.0,6.0,0.0,2276.0,2276.0,0,0,0,0,500
-5.0,6.0,0.0,1873.0,1873.0,0,0,0,0,500
-5.0,6.0,0.0,2689.0,2689.0,0,0,0,0,500
-5.0,6.0,0.0,1803.0,1803.0,0,0,0,0,500
-5.0,6.0,0.0,2435.0,2435.0,0,0,0,0,500
-5.0,6.0,0.0,2734.0,2734.0,0,0,0,0,500
-5.0,6.0,0.0,2449.0,2449.0,0,1,0,0,500
-5.0,6.0,0.0,3306.0,3306.0,0,0,0,0,500
-5.0,6.0,0.0,2683.5,2683.5,0,0,0,0,500
-5.0,6.0,0.0,1981.5,1981.5,0,0,0,0,500
-5.0,6.0,0.0,2479.5,2479.5,0,0,0,0,500
-5.0,6.0,0.1,1970.5,1970.5,0,0,0,0,500
-5.0,6.0,0.1,2938.5,2938.5,0,0,0,0,500
-5.0,6.0,0.1,1593.0,1593.0,0,0,0,0,500
-5.0,6.0,0.1,2043.0,2043.0,0,0,0,0,500
-5.0,6.0,0.1,3706.0,3706.0,0,0,0,0,500
-5.0,6.0,0.1,2909.5,2909.5,0,0,0,0,500
-5.0,6.0,0.1,2958.5,2958.5,0,0,0,0,500
-5.0,6.0,0.1,2389.0,2389.0,0,0,0,0,500
-5.0,6.0,0.1,3047.0,3047.0,0,0,0,0,500
-5.0,6.0,0.1,2340.5,2340.5,0,0,0,0,500
-5.0,6.0,0.1,2009.5,2009.5,0,0,0,0,500
-5.0,6.0,0.1,2904.0,2904.0,0,0,0,0,500
-5.0,6.0,0.2,2825.0,2825.0,0,0,0,0,500
-5.0,6.0,0.2,2751.0,2751.0,0,0,0,0,500
-5.0,6.0,0.2,2438.5,2438.5,0,0,0,0,500
-5.0,6.0,0.2,2455.0,2455.0,0,0,0,0,500
-5.0,6.0,0.2,3048.0,3048.0,0,0,0,0,500
-5.0,6.0,0.2,2479.5,2479.5,0,0,0,0,500
-5.0,6.0,0.2,2386.0,2386.0,0,0,0,0,500
-5.0,6.0,0.2,2360.5,2360.5,0,0,0,0,500
-5.0,6.0,0.2,2602.5,2602.5,0,0,0,0,500
-5.0,6.0,0.2,2552.0,2552.0,0,0,0,0,500
-5.0,6.0,0.2,1884.0,1884.0,0,0,0,0,500
-5.0,6.0,0.2,3337.0,3337.0,0,0,0,0,500
-5.0,6.0,0.3,2094.0,2094.0,0,0,0,0,500
-5.0,6.0,0.3,1796.5,1796.5,0,0,0,0,500
-5.0,6.0,0.3,3243.0,3243.0,0,1,0,0,500
-5.0,6.0,0.3,2892.0,2892.0,0,0,0,0,500
-5.0,6.0,0.3,2620.5,2620.5,0,0,0,0,500
-5.0,6.0,0.3,3377.0,3377.0,0,0,0,0,500
-5.0,6.0,0.3,2841.0,2841.0,0,0,0,0,500
-5.0,6.0,0.3,1627.0,1627.0,0,0,0,0,500
-5.0,6.0,0.3,2574.0,2574.0,0,0,0,0,500
-5.0,6.0,0.3,2529.0,2529.0,0,0,0,0,500
-5.0,6.0,0.3,2891.0,2891.0,0,0,0,0,500
-5.0,6.0,0.3,1872.5,1872.5,0,0,0,0,500
-5.0,6.0,0.4,2456.0,2456.0,0,0,0,0,500
-5.0,6.0,0.4,2636.5,2636.5,0,0,0,0,500
-5.0,6.0,0.4,2463.5,2463.5,0,0,0,0,500
-5.0,6.0,0.4,2877.0,2877.0,0,0,0,0,500
-5.0,6.0,0.4,1910.0,1910.0,0,0,0,0,500
-5.0,6.0,0.4,4237.0,4237.0,0,0,0,0,500
-5.0,6.0,0.4,2870.0,2870.0,0,0,0,0,500
-5.0,6.0,0.4,1730.0,1730.0,0,0,0,0,500
-5.0,6.0,0.4,1589.0,1589.0,0,0,0,0,500
-5.0,6.0,0.4,2515.0,2515.0,0,0,0,0,500
-5.0,6.0,0.4,2633.5,2633.5,0,0,0,0,500
-5.0,6.0,0.4,2155.0,2155.0,0,0,0,0,500
-5.0,6.0,0.5,2562.0,2562.0,0,0,0,0,500
-5.0,6.0,0.5,3843.5,3843.5,0,1,0,0,500
-5.0,6.0,0.5,2842.0,2842.0,0,0,0,0,500
-5.0,6.0,0.5,3012.0,3012.0,0,1,0,0,500
-5.0,6.0,0.5,2655.0,2655.0,0,0,0,0,500
-5.0,6.0,0.5,1864.0,1864.0,0,0,0,0,500
-5.0,6.0,0.5,2281.5,2281.5,0,0,0,0,500
-5.0,6.0,0.5,2435.0,2435.0,0,0,0,0,500
-5.0,6.0,0.5,2526.0,2526.0,0,0,0,0,500
-5.0,6.0,0.5,2841.0,2841.0,0,0,0,0,500
-5.0,6.0,0.5,2088.0,2088.0,0,0,0,0,500
-5.0,6.0,0.5,2600.0,2600.0,0,0,0,0,500
-5.0,6.0,0.6,4057.0,4057.0,0,0,0,0,500
-5.0,6.0,0.6,1935.0,1935.0,0,0,0,0,500
-5.0,6.0,0.6,2322.5,2322.5,0,0,0,0,500
-5.0,6.0,0.6,2779.0,2779.0,0,0,0,0,500
-5.0,6.0,0.6,3381.5,3381.5,0,0,0,0,500
-5.0,6.0,0.6,2073.0,2073.0,0,0,0,0,500
-5.0,6.0,0.6,2150.0,2150.0,0,0,0,0,500
-5.0,6.0,0.6,3072.0,3072.0,0,0,0,0,500
-5.0,6.0,0.6,2450.5,2450.5,0,0,0,0,500
-5.0,6.0,0.6,2945.0,2945.0,0,0,0,0,500
-5.0,6.0,0.6,3820.5,3820.5,0,0,0,0,500
-5.0,6.0,0.6,1960.5,1960.5,0,0,0,0,500
-5.0,6.0,0.7,2271.0,2271.0,0,0,0,0,500
-5.0,6.0,0.7,2548.0,2548.0,0,0,0,0,500
-5.0,6.0,0.7,2405.0,2405.0,0,0,0,0,500
-5.0,6.0,0.7,2340.0,2340.0,0,0,0,0,500
-5.0,6.0,0.7,3462.5,3462.5,0,0,0,0,500
-5.0,6.0,0.7,3120.5,3120.5,0,0,0,0,500
-5.0,6.0,0.7,3219.0,3219.0,0,1,0,0,500
-5.0,6.0,0.7,3371.0,3371.0,0,1,0,0,500
-5.0,6.0,0.7,1556.5,1556.5,0,0,0,0,500
-5.0,6.0,0.7,3084.0,3084.0,0,0,0,0,500
-5.0,6.0,0.7,2167.5,2167.5,0,0,0,0,500
-5.0,6.0,0.7,1902.0,1902.0,0,0,0,0,500
-5.0,6.0,0.8,3938.5,3938.5,0,0,0,0,500
-5.0,6.0,0.8,2305.0,2305.0,0,0,0,0,500
-5.0,6.0,0.8,2572.5,2572.5,0,0,0,0,500
-5.0,6.0,0.8,2365.0,2365.0,0,0,0,0,500
-5.0,6.0,0.8,2901.0,2901.0,0,0,0,0,500
-5.0,6.0,0.8,2939.0,2939.0,0,0,0,0,500
-5.0,6.0,0.8,2793.0,2793.0,0,0,0,0,500
-5.0,6.0,0.8,2314.5,2314.5,0,0,0,0,500
-5.0,6.0,0.8,2042.5,2042.5,0,0,0,0,500
-5.0,6.0,0.8,2497.5,2497.5,0,0,0,0,500
-5.0,6.0,0.8,2587.0,2587.0,0,0,0,0,500
-5.0,6.0,0.8,2911.0,2911.0,0,0,0,0,500
-5.0,6.0,0.9,3021.5,3021.5,0,0,0,0,500
-5.0,6.0,0.9,2940.5,2940.5,0,1,0,0,500
-5.0,6.0,0.9,2821.5,2821.5,0,0,0,0,500
-5.0,6.0,0.9,2599.5,2599.5,0,0,0,0,500
-5.0,6.0,0.9,3021.0,3021.0,0,0,0,0,500
-5.0,6.0,0.9,2199.0,2199.0,0,0,0,0,500
-5.0,6.0,0.9,2511.0,2511.0,0,0,0,0,500
-5.0,6.0,0.9,2529.0,2529.0,0,0,0,0,500
-5.0,6.0,0.9,2040.0,2040.0,0,0,0,0,500
-5.0,6.0,0.9,2503.0,2503.0,0,0,0,0,500
-5.0,6.0,0.9,1893.0,1893.0,0,0,0,0,500
-5.0,6.0,0.9,2930.0,2930.0,0,0,0,0,500
-5.0,6.0,1.0,1944.0,1944.0,0,0,0,0,500
-5.0,6.0,1.0,2088.0,2088.0,0,2,0,0,500
-5.0,6.0,1.0,2092.0,2092.0,0,0,0,0,500
-5.0,6.0,1.0,2563.0,2563.0,0,0,0,0,500
-5.0,6.0,1.0,2559.0,2559.0,0,0,0,0,500
-5.0,6.0,1.0,2970.0,2970.0,0,1,0,0,500
-5.0,6.0,1.0,3851.5,3851.5,0,1,0,0,500
-5.0,6.0,1.0,3383.0,3383.0,0,0,0,0,500
-5.0,6.0,1.0,2317.0,2317.0,0,0,0,0,500
-5.0,6.0,1.0,2431.0,2431.0,0,0,0,0,500
-5.0,6.0,1.0,3305.0,3305.0,0,3,0,0,500
-5.0,6.0,1.0,2607.0,2607.0,0,2,0,0,500
-5.0,9.0,0.0,2467.0,2467.0,0,1,0,0,500
-5.0,9.0,0.0,2001.0,2001.0,0,0,0,0,500
-5.0,9.0,0.0,2869.5,2869.5,0,0,0,0,500
-5.0,9.0,0.0,3484.0,3484.0,0,0,0,0,500
-5.0,9.0,0.0,1691.5,1691.5,0,0,0,0,500
-5.0,9.0,0.0,1828.0,1828.0,0,0,0,0,500
-5.0,9.0,0.0,2762.0,2762.0,0,0,0,0,500
-5.0,9.0,0.0,2399.0,2399.0,0,0,0,0,500
-5.0,9.0,0.0,2459.0,2459.0,0,0,0,0,500
-5.0,9.0,0.0,2151.0,2151.0,0,0,0,0,500
-5.0,9.0,0.0,2493.0,2493.0,0,0,0,0,500
-5.0,9.0,0.0,3446.0,3446.0,0,1,0,0,500
-5.0,9.0,0.1,2626.0,2626.0,0,0,0,0,500
-5.0,9.0,0.1,1972.0,1972.0,0,0,0,0,500
-5.0,9.0,0.1,2390.5,2390.5,0,0,0,0,500
-5.0,9.0,0.1,2269.5,2269.5,0,1,0,0,500
-5.0,9.0,0.1,2532.5,2532.5,0,0,0,0,500
-5.0,9.0,0.1,2382.0,2382.0,0,0,0,0,500
-5.0,9.0,0.1,1804.0,1804.0,0,0,0,0,500
