Jlf,mu,PP,ClusterUID,ClusterID_renum,Leader Cells,Follower Cells,Total Cells,Leader %,Dominance,Centroid_X,Centroid_Y,PersistenceTime,TimeRange,Centroid_Displacement,Velocity,MeanSize_over_time,StdSize_over_time,ClusterSizeCV_over_time,Phenotypic Index,Entropy
2.0,27.0,0.3,8_2,83,8,5,13,61.53846153846154,Leader-dominated,35.79186091686138,89.80654623154622,39,320-700,321.84406914556376,8.25241202937343,7.0256410256410255,4.631057509599723,0.6591651199795225,0.23076923076923078,0.9612366047228759
2.0,27.0,0.3,8_3,84,1,1,2,50.0,Follower-dominated,57.28333333333376,85.18333333333334,34,370-700,299.11837873555794,8.797599374575233,3.5,1.1870513506545997,0.33915752875845706,0.0,1.0
2.0,27.0,0.3,8_4,85,1,1,2,50.0,Follower-dominated,140.483333333333,49.1,29,420-700,250.6038789354265,8.641513066738845,3.1724137931034484,1.338148121131839,0.4218075599219927,0.0,1.0
2.0,27.0,0.3,8_5,86,2,2,4,50.0,Follower-dominated,201.7087703962691,74.78321678321679,27,440-700,189.59044322719402,7.021868267673852,4.037037037037037,0.7060987881136027,0.1749052043951126,0.0,1.0
2.0,27.0,0.3,8_6,87,4,3,7,57.142857142857146,Follower-dominated,250.19177964892305,78.60143428000572,23,480-700,196.38196442275853,8.538346279250371,4.0,1.5374122295716148,0.3843530573929037,0.14285714285714285,0.9852281360342515
2.0,27.0,0.3,8_7,88,2,1,3,66.66666666666667,Leader-dominated,275.89814814814895,95.81481481481482,21,500-700,172.39381654330845,8.209229359205164,4.714285714285714,1.2705454396776663,0.26950963871950495,0.3333333333333333,0.9182958340544896
2.0,27.0,0.3,8_8,89,2,3,5,40.0,Follower-dominated,326.2093765711414,88.27405731523376,19,520-700,121.75777520876639,6.408303958356126,3.0,1.2018504251546631,0.4006168083848877,0.2,0.9709505944546686
2.0,27.0,0.3,8_9,90,1,1,2,50.0,Follower-dominated,340.79166666666436,47.08333333333333,17,540-700,107.55155074788404,6.326561808699061,3.764705882352941,1.855040827202527,0.4927452197256712,0.0,1.0
2.0,27.0,0.3,8_10,91,3,3,6,50.0,Follower-dominated,350.6902116402123,92.04325396825396,16,550-700,44.64373108187417,2.7902331926171358,4.0625,1.1236102527122116,0.27658098528300595,0.0,1.0
2.0,27.0,0.3,8_11,92,3,1,4,75.0,Leader-dominated,375.4154257507202,93.88005964623612,15,550-700,76.05772422855874,5.070514948570582,3.8666666666666667,0.9904304018720249,0.25614579358759265,0.5,0.8112781244591328
2.0,27.0,0.3,8_12,93,2,1,3,66.66666666666667,Leader-dominated,392.87962962963,93.3888888888889,13,580-700,59.27789422455579,4.559838017273522,4.538461538461538,2.0254787341673333,0.446291924477548,0.3333333333333333,0.9182958340544896
2.0,27.0,0.3,8_13,94,4,3,7,57.142857142857146,Follower-dominated,447.1905844155843,82.53957431457431,8,600-700,10.89968542157106,1.3624606776963826,7.125,0.3535533905932738,0.049621528504319126,0.14285714285714285,0.9852281360342515
2.0,27.0,0.3,9_1,95,4,2,6,66.66666666666667,Leader-dominated,5.799441299441681,79.90107115107115,25,460-700,31.63240493405085,1.265296197362034,4.24,1.2000000000000002,0.28301886792452835,0.3333333333333333,0.9182958340544896
2.0,27.0,0.3,9_2,96,2,1,3,66.66666666666667,Leader-dominated,25.002192982455767,87.04385964912281,17,540-700,322.4255394760444,18.966208204473197,4.411764705882353,1.3256518929102281,0.30048109572631837,0.3333333333333333,0.9182958340544896
2.0,27.0,0.3,9_3,97,3,1,4,75.0,Leader-dominated,129.91250000000014,86.8,13,580-700,216.66648049079544,16.666652345445804,5.384615384615385,2.4677405839641224,0.45829467987905126,0.5,0.8112781244591328
2.0,27.0,0.3,9_4,98,3,1,4,75.0,Leader-dominated,234.30208333333263,77.88715277777777,12,590-700,112.20798183408228,9.35066515284019,5.166666666666667,2.081665999466133,0.40290309667086444,0.5,0.8112781244591328
2.0,27.0,0.3,9_5,99,4,4,8,50.0,Follower-dominated,315.63513483044676,88.41926857864357,9,620-700,38.187534656848555,4.243059406316506,7.444444444444445,1.4240006242195884,0.1912836659399447,0.0,1.0
2.0,27.0,0.3,9_6,100,3,2,5,60.0,Leader-dominated,346.0890909090916,73.57727272727273,7,640-700,8.05126959301933,1.1501813704313328,5.0,0.0,0.0,0.2,0.9709505944546686
2.0,27.0,0.4,0_1,1,1,1,2,50.0,Follower-dominated,72.6468253968244,53.85714285714286,36,350-700,6.938378707185388,0.19273274186626077,4.611111111111111,1.793285536626283,0.38890529709967586,0.0,1.0
2.0,27.0,0.4,0_2,2,4,3,7,57.142857142857146,Follower-dominated,81.15080911152299,99.84378994021851,36,350-700,244.82723674837396,6.800756576343721,5.444444444444445,1.2749105166233532,0.23416723774714648,0.14285714285714285,0.9852281360342515
2.0,27.0,0.4,0_3,3,5,3,8,62.5,Leader-dominated,107.73709415584432,93.30563672438672,32,390-700,218.5825284712092,6.8307040147252875,4.4375,2.614321598303246,0.5891428953922808,0.25,0.954434002924965
2.0,27.0,0.4,0_4,4,9,6,15,60.0,Leader-dominated,225.25135478556584,81.38543544175123,29,420-700,100.55095003540565,3.467274139151919,3.8620689655172415,2.503199922542494,0.6481499799440386,0.2,0.9709505944546686
2.0,27.0,0.4,0_5,5,2,2,4,50.0,Follower-dominated,251.8579545454536,67.88920454545455,23,430-700,71.5626790374775,3.1114208277164126,3.4782608695652173,1.122884484360431,0.322829289253624,0.0,1.0
2.0,27.0,0.4,0_6,6,1,1,2,50.0,Follower-dominated,258.99999999999915,59.5,19,520-700,78.79685450330459,4.147202868594978,4.684210526315789,2.6468562396201976,0.5650591972222894,0.0,1.0
2.0,27.0,0.4,0_7,7,3,2,5,60.0,Leader-dominated,268.00176973353416,85.39815987933636,18,530-700,97.28983460507759,5.4049908113931995,3.7222222222222223,0.9582800496696001,0.2574483715530269,0.2,0.9709505944546686
2.0,27.0,0.4,0_8,8,2,2,4,50.0,Follower-dominated,279.5392857142875,75.42857142857144,15,560-700,59.50930473721164,3.9672869824807764,5.066666666666666,2.8900486072695992,0.5704043303821578,0.0,1.0
2.0,27.0,0.4,0_9,9,1,1,2,50.0,Follower-dominated,304.2749999999994,72.09166666666667,13,560-700,57.44488239947056,4.418837107651582,3.3846153846153846,1.445594545418455,0.4271074793281799,0.0,1.0
2.0,27.0,0.4,0_10,10,1,2,3,33.333333333333336,Follower-dominated,322.15555555555716,64.46666666666667,6,650-700,35.99006554275128,5.998344257125214,6.333333333333333,2.581988897471611,0.40768245749551757,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,0_11,11,4,4,8,50.0,Follower-dominated,338.92508104500405,82.34242467581998,6,650-700,138.30023401081846,23.050039001803075,3.8333333333333335,2.0412414523193148,0.532497770170256,0.0,1.0
2.0,27.0,0.4,0_12,12,1,2,3,33.333333333333336,Follower-dominated,358.8321678321683,72.05477855477855,5,660-700,119.48801272474843,23.897602544949684,4.2,1.6431676725154984,0.3912303982179758,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,0_13,13,3,3,6,50.0,Follower-dominated,434.73220298220303,82.37181337181337,3,680-700,42.468417552193046,14.15613918406435,4.0,1.7320508075688772,0.4330127018922193,0.0,1.0
2.0,27.0,0.4,0_14,14,2,1,3,66.66666666666667,Leader-dominated,477.28809523809554,89.92619047619047,1,700-700,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,1_1,15,2,1,3,66.66666666666667,Leader-dominated,42.07741576162591,93.73781676413256,33,380-700,42.06486410171508,1.2746928515671236,2.878787878787879,0.33143398263980844,0.11512969923277556,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,1_2,16,5,4,9,55.55555555555556,Follower-dominated,70.19440119659419,76.67391753795262,21,500-700,330.54569212011296,15.740271053338713,7.190476190476191,2.522281657924975,0.35078089282400315,0.1111111111111111,0.9910760598382222
2.0,27.0,0.4,1_3,17,2,1,3,66.66666666666667,Leader-dominated,115.14257964258064,85.22416472416472,20,510-700,286.25077075754,14.312538537877,3.7,1.1285761872936697,0.30502059116045127,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,1_4,18,3,1,4,75.0,Leader-dominated,137.7736111111115,80.95833333333334,17,540-700,263.1159720770708,15.477410122180636,4.117647058823529,1.3639259941972874,0.3312391700193413,0.5,0.8112781244591328
2.0,27.0,0.4,1_5,19,3,2,5,60.0,Leader-dominated,182.5227972027971,80.88755244755245,14,570-700,218.692008150257,15.620857725018357,3.857142857142857,1.027105182026191,0.2662865286734569,0.2,0.9709505944546686
2.0,27.0,0.4,1_6,20,1,2,3,33.333333333333336,Follower-dominated,198.58181818181924,79.5,12,590-700,201.91878324403407,16.82656527033617,3.8333333333333335,0.9374368665610922,0.24454874779854577,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,1_7,21,2,2,4,50.0,Follower-dominated,240.4974358974356,78.11623931623932,11,600-700,176.3032809444341,16.027570994948555,4.454545454545454,2.9449494516421284,0.6611111013890493,0.0,1.0
2.0,27.0,0.4,1_8,22,1,1,2,50.0,Follower-dominated,241.03571428571175,60.42857142857143,9,620-700,175.74811983843603,19.527568870937337,4.0,2.5,0.625,0.0,1.0
2.0,27.0,0.4,1_9,23,2,2,4,50.0,Follower-dominated,261.4062499999998,90.76736111111111,8,630-700,140.17248909838386,17.521561137297983,4.25,0.4629100498862757,0.10892001173794723,0.0,1.0
2.0,27.0,0.4,1_10,24,3,2,5,60.0,Leader-dominated,401.4336130536127,80.21494172494172,8,630-700,17.26935109010078,2.1586688862625976,7.125,2.850438562747845,0.4000615526663642,0.2,0.9709505944546686
2.0,27.0,0.4,1_11,25,6,4,10,60.0,Leader-dominated,416.0345908748116,80.10234082094377,4,640-700,6.784836122262212,1.696209030565553,10.0,0.0,0.0,0.2,0.9709505944546686
2.0,27.0,0.4,2_1,26,1,2,3,33.333333333333336,Follower-dominated,28.395512820512497,75.70320512820513,26,450-700,157.62982383256673,6.062685532021797,3.6923076923076925,0.8375789285425354,0.22684429314693663,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,2_2,27,3,1,4,75.0,Leader-dominated,56.361111111111235,85.82777777777778,19,500-700,425.0590277545192,22.37152777655364,3.8947368421052633,0.4588314677411235,0.11780807955515332,0.5,0.8112781244591328
2.0,27.0,0.4,2_3,28,1,1,2,50.0,Follower-dominated,143.90606060606035,65.7030303030303,17,540-700,101.2381255543014,5.955183856135377,3.823529411764706,1.5097720903188938,0.3948634697757107,0.0,1.0
2.0,27.0,0.4,2_4,29,2,2,4,50.0,Follower-dominated,184.3983974358976,81.38717948717948,16,550-700,232.07317421498746,14.504573388436716,4.5625,1.0935416468216166,0.23968036094720363,0.0,1.0
2.0,27.0,0.4,2_5,30,3,2,5,60.0,Leader-dominated,246.43553113553145,95.59981684981685,12,590-700,171.65482739806052,14.304568949838377,5.583333333333333,1.1645001528813148,0.2085671915608325,0.2,0.9709505944546686
2.0,27.0,0.4,2_6,31,4,3,7,57.142857142857146,Follower-dominated,284.7373428159144,83.94340342197485,8,630-700,142.99643687541482,17.874554609426852,5.5,1.6035674514745464,0.2915577184499175,0.14285714285714285,0.9852281360342515
2.0,27.0,0.4,2_7,32,2,2,4,50.0,Follower-dominated,416.5917103729603,77.01172785547786,6,650-700,10.608314650515169,1.768052441752528,5.5,1.6431676725154984,0.2987577586391815,0.0,1.0
2.0,27.0,0.4,3_1,33,3,1,4,75.0,Leader-dominated,46.86780303030346,104.1505681818182,49,220-700,392.29780918711003,8.006077738512449,3.5510204081632653,0.647470220994626,0.18233356798124525,0.5,0.8112781244591328
2.0,27.0,0.4,3_2,34,2,5,7,28.571428571428573,Follower-dominated,76.03922902494332,70.33786848072562,41,300-700,364.97352441924085,8.901793278518069,6.536585365853658,3.8993432842955094,0.596541323343716,0.42857142857142855,0.863120568566631
2.0,27.0,0.4,3_3,35,3,1,4,75.0,Leader-dominated,78.54709851552008,87.980330634278,39,320-700,358.64913190952683,9.196131587423764,4.358974358974359,2.6802118876094725,0.6148721389221732,0.5,0.8112781244591328
2.0,27.0,0.4,3_4,36,1,1,2,50.0,Follower-dominated,148.45000000000022,64.1,37,330-700,293.4240405254808,7.930379473661643,5.027027027027027,3.353990049068311,0.6671915689006855,0.0,1.0
2.0,27.0,0.4,3_5,37,0,2,2,0.0,Follower-dominated,178.0487012987013,60.22727272727273,29,390-700,310.1735209646392,10.695638653953075,5.137931034482759,1.9406209965412484,0.37770475771608186,1.0,0.0
2.0,27.0,0.4,3_6,38,3,5,8,37.5,Follower-dominated,181.20056628313213,80.82541415090756,26,450-700,258.87462363939005,9.956716293822694,5.230769230769231,2.5346825017377195,0.4845716547439758,0.25,0.954434002924965
2.0,27.0,0.4,3_7,39,3,5,8,37.5,Follower-dominated,204.961421400237,61.06967204944179,25,460-700,238.51087766795405,9.540435106718162,5.64,2.72151918359336,0.48253886233924825,0.25,0.954434002924965
2.0,27.0,0.4,3_8,40,2,1,3,66.66666666666667,Leader-dominated,223.0082706766912,94.2859649122807,20,510-700,217.55721777115403,10.877860888557702,4.85,2.5188761069384222,0.519355898337819,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,3_9,41,3,2,5,60.0,Leader-dominated,241.5272727272722,101.84170274170272,19,520-700,205.1646247093175,10.798138142595658,7.315789473684211,3.2838431343464247,0.44887064426318035,0.2,0.9709505944546686
2.0,27.0,0.4,3_10,42,3,2,5,60.0,Leader-dominated,297.81582417582314,69.1732967032967,19,520-700,144.74197797224912,7.617998840644691,6.7368421052631575,3.7982760016611907,0.5638065939965831,0.2,0.9709505944546686
2.0,27.0,0.4,3_11,43,3,2,5,60.0,Leader-dominated,299.56363636363596,82.47954545454544,17,520-700,184.46152429476442,10.850677899692025,5.176470588235294,3.1071549309144344,0.6002458389266521,0.2,0.9709505944546686
2.0,27.0,0.4,3_12,44,4,2,6,66.66666666666667,Leader-dominated,327.64987789987777,74.77432844932845,15,560-700,156.4078563461863,10.427190423079086,5.333333333333333,1.5886502207249789,0.2978719163859336,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,3_13,45,3,1,4,75.0,Leader-dominated,330.16309523809457,102.28253968253968,14,570-700,154.39445416280216,11.028175297343012,4.357142857142857,2.7345972240938847,0.6276124776608917,0.5,0.8112781244591328
2.0,27.0,0.4,3_14,46,6,4,10,60.0,Leader-dominated,356.94395058158204,97.91429246192403,13,580-700,127.22626444001389,9.786635726154914,4.769230769230769,2.4547181153120263,0.514698959662199,0.2,0.9709505944546686
2.0,27.0,0.4,3_15,47,4,4,8,50.0,Follower-dominated,407.5015609390611,81.70190018315019,9,620-700,75.8224867270895,8.424720747454389,3.4444444444444446,1.8782379449307742,0.5452948872379667,0.0,1.0
2.0,27.0,0.4,3_16,48,2,1,3,66.66666666666667,Leader-dominated,414.2499999999998,92.65277777777776,7,640-700,68.1877675568429,9.741109650977558,4.0,1.1547005383792515,0.28867513459481287,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,3_17,49,4,2,6,66.66666666666667,Leader-dominated,439.22837301587305,110.19742063492065,6,650-700,45.25978518517074,7.54329753086179,3.1666666666666665,1.4719601443879744,0.464829519280413,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,3_18,50,1,1,2,50.0,Follower-dominated,440.70454545454504,74.21818181818182,3,680-700,19.105272128861372,6.368424042953791,3.3333333333333335,1.1547005383792515,0.3464101615137754,0.0,1.0
2.0,27.0,0.4,3_19,51,2,2,4,50.0,Follower-dominated,442.2622863247862,95.1698717948718,3,680-700,40.85239470503779,13.617464901679263,4.333333333333333,1.5275252316519465,0.3525058226889108,0.0,1.0
2.0,27.0,0.4,3_20,52,4,2,6,66.66666666666667,Leader-dominated,473.2474747474748,94.87251683501684,2,690-700,12.702568449524039,6.351284224762019,4.5,2.1213203435596424,0.4714045207910316,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,3_21,53,3,1,4,75.0,Leader-dominated,482.4295454545455,102.34318181818182,1,700-700,0.0,0.0,4.0,,,0.5,0.8112781244591328
2.0,27.0,0.4,4_1,54,2,1,3,66.66666666666667,Leader-dominated,102.98809523809474,96.33333333333331,44,270-700,170.07269234354058,3.865288462353195,3.5681818181818183,2.2140957235743235,0.6205109034221034,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,4_2,55,6,3,9,66.66666666666667,Leader-dominated,143.3789488289487,89.68371443371444,30,410-700,233.84158231142337,7.794719410380779,3.566666666666667,1.9061304607327731,0.5344291011400298,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,4_3,56,2,1,3,66.66666666666667,Leader-dominated,144.64848484848432,70.81212121212121,17,510-700,227.10042391948755,13.358848465852208,3.0,0.7071067811865476,0.23570226039551587,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,4_4,57,1,1,2,50.0,Follower-dominated,195.87499999999932,67.5,13,570-700,175.13148601354837,13.471652770272952,2.8461538461538463,0.6887372317211945,0.2419887570912305,0.0,1.0
2.0,27.0,0.4,4_5,58,3,2,5,60.0,Leader-dominated,205.3518614718624,72.2503896103896,9,590-700,165.76926154224705,18.41880683802745,3.888888888888889,0.927960727138337,0.23861847269271522,0.2,0.9709505944546686
2.0,27.0,0.4,4_6,59,2,1,3,66.66666666666667,Leader-dominated,228.68635531135533,95.38782051282053,5,660-700,142.64359105224736,28.528718210449473,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,4_7,60,1,1,2,50.0,Follower-dominated,248.04895104895175,85.76573426573427,3,680-700,2.6856716334879662,0.8952238778293221,2.0,0.0,0.0,0.0,1.0
2.0,27.0,0.4,4_8,61,3,1,4,75.0,Leader-dominated,266.6194112260289,93.46214447317388,3,680-700,2.0111023178607925,0.6703674392869309,3.3333333333333335,0.5773502691896258,0.17320508075688776,0.5,0.8112781244591328
2.0,27.0,0.4,4_9,62,1,2,3,33.333333333333336,Follower-dominated,372.61111111111063,87.72222222222221,3,680-700,1.9928066742597992,0.6642688914199331,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,4_10,63,2,1,3,66.66666666666667,Leader-dominated,436.958041958042,82.51748251748252,1,700-700,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,5_1,64,3,1,4,75.0,Leader-dominated,19.4576534576533,95.28787878787878,37,340-700,400.2697140710271,10.81810038029803,4.702702702702703,1.6644128905623958,0.3539268790276359,0.5,0.8112781244591328
2.0,27.0,0.4,5_2,65,2,2,4,50.0,Follower-dominated,48.70933158688595,83.97600619195046,29,380-700,370.82767986939075,12.787161374806578,7.344827586206897,3.6476593480219366,0.49662967649124956,0.0,1.0
2.0,27.0,0.4,5_3,66,5,6,11,45.45454545454545,Follower-dominated,152.72872682872674,80.88852813852814,26,450-700,265.39494055288014,10.207497713572312,7.230769230769231,4.3295052124481135,0.5987613591683562,0.09090909090909091,0.9940302114769565
2.0,27.0,0.4,5_4,67,6,7,13,46.15384615384615,Follower-dominated,179.57403429903445,79.52642101488254,25,460-700,173.72664656297053,6.949065862518821,5.52,4.321650919112587,0.7829077752015556,0.07692307692307693,0.9957274520849255
2.0,27.0,0.4,5_5,68,4,4,8,50.0,Follower-dominated,212.7325296231548,82.04794337606837,25,460-700,205.05023968539,8.202009587415601,4.0,2.23606797749979,0.5590169943749475,0.0,1.0
2.0,27.0,0.4,5_6,69,7,9,16,43.75,Follower-dominated,282.23371663059123,82.20532783189033,20,490-700,133.82035503407957,6.691017751703979,3.7,3.045272436174852,0.8230466043715816,0.125,0.9886994082884974
2.0,27.0,0.4,5_7,70,1,3,4,25.0,Follower-dominated,318.01175213675157,85.67521367521367,15,550-700,98.34478664203829,6.556319109469219,3.533333333333333,0.833809387832792,0.23598378900928077,0.5,0.8112781244591328
2.0,27.0,0.4,5_8,71,0,3,3,0.0,Follower-dominated,322.39365079365115,67.4910052910053,8,630-700,98.60987906887065,12.326234883608832,3.125,1.3562026818605375,0.433984858195372,1.0,0.0
2.0,27.0,0.4,5_9,72,1,1,2,50.0,Follower-dominated,325.0000000000009,77.90384615384616,7,640-700,93.19187357269806,13.313124796099723,4.285714285714286,1.1126972805283737,0.2596293654566205,0.0,1.0
2.0,27.0,0.4,5_10,73,2,1,3,66.66666666666667,Leader-dominated,338.4497835497843,72.43982683982684,5,660-700,83.15248616782435,16.63049723356487,4.4,1.140175425099138,0.25913077843162224,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,5_11,74,4,2,6,66.66666666666667,Leader-dominated,354.5746484452366,76.1175678352149,3,680-700,68.61685874364206,22.872286247880684,4.666666666666667,1.1547005383792517,0.24743582965269678,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,5_12,75,4,2,6,66.66666666666667,Leader-dominated,376.29444444444493,78.78202075702075,3,680-700,51.75171314239053,17.25057104746351,4.666666666666667,1.1547005383792517,0.24743582965269678,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,5_13,76,3,1,4,75.0,Leader-dominated,416.989248251748,107.12928321678322,1,700-700,0.0,0.0,4.0,,,0.5,0.8112781244591328
2.0,27.0,0.4,5_14,77,2,1,3,66.66666666666667,Leader-dominated,427.8777777777779,84.55151515151515,1,700-700,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,6_1,78,4,2,6,66.66666666666667,Leader-dominated,6.5086726998489155,76.56256684491979,45,260-700,170.8140045501796,3.7958667677817686,3.6444444444444444,1.1312815652161843,0.3104126246020018,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,6_2,79,2,1,3,66.66666666666667,Leader-dominated,33.268939393938375,80.125,35,360-700,284.00107075536056,8.114316307296017,3.0285714285714285,0.7065123239304083,0.23328237110909708,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,6_3,80,4,1,5,80.0,Leader-dominated,47.584603174602606,88.43079365079366,30,410-700,268.3535568039708,8.945118560132359,3.1666666666666665,0.5920934999167599,0.18697689471055576,0.6,0.7219280948873623
2.0,27.0,0.4,6_4,81,0,2,2,0.0,Follower-dominated,77.21111111111063,68.52222222222221,25,460-700,307.66229107863677,12.30649164314547,5.0,1.2909944487358056,0.2581988897471611,1.0,0.0
2.0,27.0,0.4,6_5,82,2,1,3,66.66666666666667,Leader-dominated,176.98461538461586,108.56709401709402,14,570-700,211.47380089377194,15.105271492412282,4.071428571428571,1.1411388181101378,0.2802797097112619,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,6_6,83,4,3,7,57.142857142857146,Follower-dominated,235.1909340659336,85.98039460539461,13,580-700,149.80011015574004,11.523085396595388,4.923076923076923,1.1151635501529555,0.2265175961248191,0.14285714285714285,0.9852281360342515
2.0,27.0,0.4,6_7,84,2,2,4,50.0,Follower-dominated,256.6452991452994,81.06688034188033,10,600-700,165.49928457974525,16.549928457974524,3.4,0.5163977794943223,0.15188169985127126,0.0,1.0
2.0,27.0,0.4,6_8,85,2,2,4,50.0,Follower-dominated,313.6874999999958,96.45982142857144,4,670-700,110.69936743715829,27.67484185928957,3.75,0.5,0.13333333333333333,0.0,1.0
2.0,27.0,0.4,6_9,86,1,3,4,25.0,Follower-dominated,383.1088516746407,73.62328548644338,3,680-700,2.115466457204945,0.7051554857349817,3.6666666666666665,0.5773502691896258,0.15745916432444343,0.5,0.8112781244591328
2.0,27.0,0.4,6_10,87,2,1,3,66.66666666666667,Leader-dominated,419.79206349206305,79.06031746031745,3,680-700,3.5112029728568404,1.1704009909522801,4.666666666666667,2.8867513459481287,0.6185895741317419,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,6_11,88,5,3,8,62.5,Leader-dominated,482.40784774436105,83.91389411027569,1,700-700,0.0,0.0,8.0,,,0.25,0.954434002924965
2.0,27.0,0.4,7_1,89,1,1,2,50.0,Follower-dominated,36.99999999999993,45.0,42,290-700,27.988818523667028,0.6664004410396911,2.261904761904762,0.44500061986933037,0.1967371161527566,0.0,1.0
2.0,27.0,0.4,7_2,90,2,1,3,66.66666666666667,Leader-dominated,46.839285714285666,90.853835978836,37,340-700,168.67484160797724,4.558779502918304,3.3513513513513513,0.5876609101729885,0.1753504328741982,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,7_3,91,1,1,2,50.0,Follower-dominated,59.74561403508619,92.99561403508773,26,450-700,232.45482626335348,8.94057024089821,4.153846153846154,2.8801709350982305,0.6933744843754999,0.0,1.0
2.0,27.0,0.4,7_4,92,5,2,7,71.42857142857143,Leader-dominated,144.60095856524438,87.22108843537414,22,490-700,67.57673303083716,3.071669683219871,4.7272727272727275,1.6670995108933298,0.3526556657658967,0.42857142857142855,0.863120568566631
2.0,27.0,0.4,7_5,93,3,1,4,75.0,Leader-dominated,164.4472222222221,96.33611111111112,22,490-700,129.09951532704417,5.868159787592917,6.2727272727272725,4.119429204355498,0.656720597795804,0.5,0.8112781244591328
2.0,27.0,0.4,7_6,94,1,1,2,50.0,Follower-dominated,192.63095238095235,65.71428571428572,14,550-700,98.2149800202203,7.0153557157300215,5.714285714285714,3.729891139441996,0.6527309494023493,0.0,1.0
2.0,27.0,0.4,7_7,95,4,1,5,80.0,Leader-dominated,213.00692640692628,109.60636363636362,11,600-700,172.8766988028181,15.716063527528918,6.454545454545454,2.1616492020508957,0.334903397500843,0.6,0.7219280948873623
2.0,27.0,0.4,7_8,96,2,1,3,66.66666666666667,Leader-dominated,277.97222222222223,87.48535353535352,9,620-700,13.458497255464877,1.4953885839405419,5.333333333333333,3.1224989991991996,0.58546856234985,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,7_9,97,1,1,2,50.0,Follower-dominated,280.0879120879131,74.97802197802199,7,640-700,13.370139287468776,1.910019898209825,3.142857142857143,3.0237157840738185,0.9620913858416695,0.0,1.0
2.0,27.0,0.4,7_10,98,0,2,2,0.0,Follower-dominated,282.5312499999992,53.95625,6,650-700,31.04946959006764,5.174911598344607,3.3333333333333335,3.265986323710904,0.9797958971132712,1.0,0.0
2.0,27.0,0.4,7_11,99,3,6,9,33.333333333333336,Follower-dominated,291.1264137097475,86.97194163860831,5,660-700,3.164121152832955,0.632824230566591,9.0,0.0,0.0,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,7_12,100,5,4,9,55.55555555555556,Follower-dominated,381.84396681940507,74.56468570415937,5,660-700,4.838523443667752,0.9677046887335503,9.0,0.0,0.0,0.1111111111111111,0.9910760598382222
2.0,27.0,0.4,8_1,101,1,1,2,50.0,Follower-dominated,87.95714285714325,63.66428571428571,23,460-700,84.71081062508968,3.683078722829986,2.6956521739130435,0.9261249968991352,0.3435624988496792,0.0,1.0
2.0,27.0,0.4,8_2,102,4,6,10,40.0,Follower-dominated,107.1152985902985,71.7741008991009,20,510-700,57.49588778292843,2.8747943891464214,5.8,2.8209740758897635,0.4863748406706489,0.2,0.9709505944546686
2.0,27.0,0.4,8_3,103,4,2,6,66.66666666666667,Leader-dominated,107.39126984127,94.83674843674844,17,510-700,66.14581848929971,3.8909304993705716,7.352941176470588,2.8049326299972925,0.3814708376796318,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,8_4,104,3,4,7,42.857142857142854,Follower-dominated,164.91625166813108,79.18609836279009,13,520-700,6.015777822901948,0.4627521402232268,7.769230769230769,2.4547181153120263,0.31595381682234003,0.14285714285714285,0.9852281360342515
2.0,27.0,0.4,8_5,105,2,1,3,66.66666666666667,Leader-dominated,236.43803418803375,88.44337606837608,9,620-700,189.19639495365664,21.021821661517404,6.555555555555555,4.304390523381652,0.6566019442446589,0.3333333333333333,0.9182958340544896
2.0,27.0,0.4,8_6,106,6,5,11,54.54545454545455,Follower-dominated,258.3445945468673,82.36424560288197,9,620-700,191.17530425700144,21.24170047300016,7.222222222222222,3.993049516903646,0.5528837792635818,0.09090909090909091,0.9940302114769565
