Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area_mean,Invasive Area_std,Invasive Area_count,Infiltrative Area_mean,Infiltrative Area_std,Infiltrative Area_count,Singles_mean,Singles_std,Singles_count,Fingers_mean,Fingers_std,Fingers_count,Clusters_mean,Clusters_std,Clusters_count,Invasive Area_sem,Infiltrative Area_sem,Singles_sem,Fingers_sem,Clusters_sem
0,27,0.3,21592.25,1924.134960760867,10,37663.3,1919.2229359242724,10,100.5,7.106335201775948,10,13.0,0.9428090415820634,10,3.4,1.7126976771553504,10,608.464900156305,606.9115815156096,2.247220505424423,0.2981423969999719,0.541602560309064
0,27,0.4,19900.75,1538.2748318598124,10,34467.8,1798.1504571827884,10,94.2,5.2238768064425996,10,12.4,1.7126976771553504,10,4.5,2.173067468400883,10,486.44521359895543,568.6251020370689,1.6519348924485169,0.541602560309064,0.6871842709362768
0,27,0.5,19985.9,2327.8508185305463,10,34535.25,2934.9150872630785,10,95.8,6.4256430720114635,10,13.1,1.286683937707919,10,3.8,2.2010098692292237,10,736.1310639643822,928.1016414943163,2.0319667538837565,0.40688518719112343,0.69602043392737
0,27,0.6,21175.6,2036.305393489777,10,35629.35,1993.703380506851,10,92.6,6.1137368096588665,10,12.1,1.5238839267549944,10,4.3,1.766981104093143,10,643.9363055113103,630.4643661178993,1.9333333333333331,0.4818944098266985,0.5587684871413403
0,27,0.7,20675.1,2682.780334321508,10,34502.9,2787.796788385648,10,95.6,7.791733511299723,10,13.4,1.9550504398153572,10,3.1,1.5951314818673865,10,848.3696318363959,881.578750500109,2.4639624816768437,0.6182412330330468,0.5044248650140518
0,27,0.8,20425.85,2762.1349839289974,10,33963.2,3027.4700035214587,10,90.8,4.104198392432369,10,12.2,1.0327955589886446,10,3.7,2.4517567397911058,10,873.4637754048214,957.3700758965794,1.2978614889287854,0.32659863237109044,0.7753135566408671
0,27,0.9,18256.15,2416.1101203978446,10,31739.85,2403.370700703493,10,91.6,7.647802879839991,10,12.8,0.9189365834726816,10,3.3,2.110818693198342,10,764.0411058240837,760.012547593788,2.4184476196289397,0.2905932629027116,0.6674994798166929
0,27,1.0,20816.9,2730.077550791064,10,34187.5,3055.115027839923,10,86.6,4.993328882953068,10,12.3,1.3374935098492589,10,3.8,1.2292725943057183,10,863.3263249393785,966.1122001782885,1.5790292376436015,0.4229525846816507,0.38873012632302
0,30,0.0,20515.5,1468.2994320717494,10,43085.2,1246.9622243231295,10,128.1,8.319321553534945,10,11.4,2.0110804171997807,10,7.5,2.1213203435596424,10,464.31704924784117,394.3240785050903,2.630800469650085,0.6359594676112971,0.6708203932499368
0,30,0.1,19796.85,1797.2168151215255,10,41221.7,948.5838626312623,10,121.3,5.677440737985148,10,11.6,1.3498971154211061,10,7.0,1.5634719199411433,10,568.3298584937764,299.9685557595071,1.795364401266031,0.42687494916219,0.4944132324730442
0,30,0.2,21645.55,2023.0487643103854,10,40947.4,2008.4456925692568,10,118.3,10.165846961490441,10,12.6,1.1737877907772671,10,5.5,0.97182531580755,10,639.7441912809976,635.1262945273169,3.214723074301182,0.3711842908553347,0.30731814857642953
0,30,0.3,21582.45,1971.691905304794,10,41224.4,1630.1235944962368,10,119.1,8.608135686662937,10,12.2,1.1352924243950935,10,5.6,2.4129281427805145,10,623.5037264880177,515.4903426188828,2.7221315177632395,0.3590109871423003,0.7630348761506398
0,30,0.4,21014.25,1911.8860851990567,10,40456.35,2066.208484828618,10,117.3,2.8303906287138365,10,12.4,1.5055453054181618,10,5.6,2.4585451886114367,10,604.5914656011755,653.3924932823894,0.8950481054731698,0.47609522856952324,0.77746025264604
0,30,0.5,21219.2,1285.4473324272935,10,39631.2,1087.3661654556745,10,116.6,7.351492667781451,10,13.0,1.763834207376394,10,5.4,2.6749870196985173,10,406.49413826578666,343.8553733443433,2.3247461032216923,0.5577733510227171,0.8459051693633013
0,30,0.6,20732.5,1369.1429598272216,10,39305.2,1815.6943758977352,10,114.4,8.553102101317135,10,13.3,1.2516655570345727,10,4.8,2.043961295567452,10,432.9610195438435,574.1729762594775,2.7047283700134397,0.39581140290126393,0.6463573143221771
0,30,0.7,19012.65,1394.0570698105898,10,37594.95,1679.788965746722,10,116.1,7.264066813202276,10,14.0,0.9428090415820634,10,5.6,1.8973665961010275,10,440.8395528861819,531.1959120178205,2.297099620536007,0.2981423969999719,0.6
0,30,0.8,20530.5,1535.1121023126184,10,38948.25,1701.8020391795146,10,114.5,5.275730597114807,10,12.5,1.3540064007726602,10,6.0,3.0550504633038935,10,485.4450706997308,538.1570570526371,1.6683325008322938,0.42817441928883765,0.9660917830792959
0,30,0.9,20362.45,920.818218578818,10,38387.65,1572.5872180369943,10,111.0,9.93310961716756,10,13.3,1.2516655570345732,10,6.4,0.8432740427115678,10,291.18828816878397,497.2957428264727,3.1411250638372654,0.3958114029012641,0.26666666666666666
0,30,1.0,21645.45,1520.645850544359,10,39186.75,1848.161101834288,10,109.2,8.038794823990859,10,13.2,1.4757295747452437,10,5.8,2.440400695696417,10,480.87044022041704,584.4398564722746,2.542090128658349,0.4666666666666666,0.771722460186015
1,0,0.0,1736.85,285.30666249961047,10,1736.85,285.30666249961047,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,90.22188851197177,90.22188851197177,0.0,0.0,0.0
1,0,0.1,1867.8,302.63639716479724,10,1867.8,302.63639716479724,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,95.70203179080833,95.70203179080833,0.0,0.0,0.0
1,0,0.2,1945.3,357.86917224656895,10,1945.3,357.86917224656895,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,113.16816886582747,113.16816886582747,0.0,0.09999999999999999,0.0
1,0,0.3,1851.75,505.32933430695584,10,1851.75,505.32933430695584,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,159.7991664906645,159.7991664906645,0.0,0.0,0.0
1,0,0.4,1858.5,510.02200388262116,10,1858.5,510.02200388262116,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,161.28311890723234,161.28311890723234,0.0,0.0,0.0
1,0,0.5,2004.8,260.08419576915645,10,2004.8,260.08419576915645,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,82.24584420436628,82.24584420436628,0.0,0.0,0.0
1,0,0.6,2023.2,415.7058388385283,10,2023.2,415.7058388385283,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,131.45772873606344,131.45772873606344,0.0,0.0,0.0
1,0,0.7,1887.9,387.51980594545097,10,1887.9,387.51980594545097,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,122.54452252140851,122.54452252140851,0.0,0.0,0.0
1,0,0.8,1946.0,338.38956839713603,10,1946.0,338.38956839713603,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,107.0081772576283,107.0081772576283,0.0,0.09999999999999999,0.0
1,0,0.9,1773.3,265.1288156517297,10,1773.3,265.1288156517297,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,83.84109308023655,83.84109308023655,0.0,0.0,0.0
1,0,1.0,1741.25,232.0549803147713,10,1741.25,232.0549803147713,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,73.38222801802144,73.38222801802144,0.0,0.0,0.0
1,3,0.0,2312.65,352.815190054699,10,2312.65,352.815190054699,10,0.0,0.0,10,0.4,0.5163977794943222,10,0.0,0.0,10,111.56995936780355,111.56995936780355,0.0,0.1632993161855452,0.0
1,3,0.1,2618.65,661.820261349963,10,2618.65,661.820261349963,10,0.0,0.0,10,0.3,0.674948557710553,10,0.0,0.0,10,209.2859427513786,209.2859427513786,0.0,0.21343747458109497,0.0
1,3,0.2,2663.3,700.4207941579753,10,2663.3,700.4207941579753,10,0.0,0.0,10,0.3,0.6749485577105528,10,0.0,0.0,10,221.492503008316,221.492503008316,0.0,0.21343747458109494,0.0
1,3,0.3,2500.8,354.80348238301025,10,2500.8,354.80348238301025,10,0.0,0.0,10,0.4,0.5163977794943222,10,0.0,0.0,10,112.19871260897384,112.19871260897384,0.0,0.1632993161855452,0.0
1,3,0.4,2321.4,299.0461502845339,10,2321.4,299.0461502845339,10,0.0,0.0,10,0.3,0.48304589153964794,10,0.0,0.0,10,94.56669604041373,94.56669604041373,0.0,0.15275252316519466,0.0
1,3,0.5,2348.7,352.0496492762853,10,2348.7,352.0496492762853,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,111.327874117651,111.327874117651,0.0,0.13333333333333333,0.0
1,3,0.6,2617.85,431.1359060023235,10,2617.85,431.1359060023235,10,0.0,0.0,10,0.3,0.48304589153964794,10,0.0,0.0,10,136.33714440476018,136.33714440476018,0.0,0.15275252316519466,0.0
1,3,0.7,2435.1,493.81681263849697,10,2435.1,493.81681263849697,10,0.0,0.0,10,0.3,0.6749485577105528,10,0.0,0.0,10,156.15858748222732,156.15858748222732,0.0,0.21343747458109494,0.0
1,3,0.8,2171.4,335.9992394171286,10,2171.4,335.9992394171286,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,106.25228886423524,106.25228886423524,0.0,0.13333333333333333,0.0
1,3,0.9,2604.4,454.90492291124843,10,2604.4,454.90492291124843,10,0.0,0.0,10,0.6,0.8432740427115678,10,0.0,0.0,10,143.85356752228597,143.85356752228597,0.0,0.26666666666666666,0.0
1,3,1.0,2225.45,513.2468785422209,10,2225.45,513.2468785422209,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,162.30291381652185,162.30291381652185,0.0,0.0,0.0
1,6,0.0,3571.5,444.7566125921507,10,3587.9,445.63280848698747,10,0.2,0.42163702135578396,10,1.6,0.6992058987801011,10,0.0,0.0,10,140.64439002123206,140.92146749164942,0.13333333333333333,0.22110831935702666,0.0
1,6,0.1,3484.3,689.4604250990608,10,3497.0,685.8764870992121,10,0.2,0.4216370213557839,10,1.9,0.9944289260117533,10,0.0,0.0,10,218.0265299860954,216.8931892788604,0.13333333333333333,0.31446603773522014,0.0
1,6,0.2,3216.85,487.88301478029666,10,3231.35,479.61240427384,10,0.3,0.48304589153964794,10,1.7,1.1595018087284057,10,0.0,0.0,10,154.28215584153313,151.66675915748095,0.15275252316519466,0.36666666666666664,0.0
1,6,0.3,3728.25,736.3883806947406,10,3733.45,733.6816010141366,10,0.1,0.31622776601683794,10,2.1,1.5951314818673865,10,0.0,0.0,10,232.86645254785458,232.01049365635743,0.09999999999999999,0.5044248650140518,0.0
1,6,0.4,3475.85,426.9166617867135,10,3475.85,426.9166617867135,10,0.0,0.0,10,2.6,1.776388345929897,10,0.0,0.0,10,135.00290223217837,135.00290223217837,0.0,0.5617433182117572,0.0
1,6,0.5,3119.35,332.0153987392754,10,3131.55,321.72645817353737,10,0.2,0.4216370213557839,10,1.5,0.97182531580755,10,0.0,0.0,10,104.99248782651071,101.73883913672736,0.13333333333333333,0.30731814857642953,0.0
1,6,0.6,3359.25,628.411721458684,10,3362.95,625.8183287149359,10,0.1,0.31622776601683794,10,1.1,0.8755950357709131,10,0.0,0.0,10,198.72123481567505,197.9011320219153,0.09999999999999999,0.27688746209726917,0.0
1,6,0.7,3110.35,630.585929028621,10,3124.55,650.5141321378892,10,0.2,0.6324555320336759,10,2.1,1.286683937707919,10,0.0,0.0,10,199.4087796183731,205.71063076834682,0.19999999999999998,0.40688518719112343,0.0
1,6,0.8,3543.35,325.2807377225607,10,3562.45,316.40589701626396,10,0.5,0.97182531580755,10,1.6,1.1737877907772674,10,0.0,0.0,10,102.86280101831434,100.05632996800684,0.30731814857642953,0.3711842908553348,0.0
1,6,0.9,3483.45,550.6768284978446,10,3488.05,543.2126374123162,10,0.1,0.31622776601683794,10,2.4,1.07496769977314,10,0.0,0.0,10,174.13930327311076,171.77891880101134,0.09999999999999999,0.33993463423951903,0.0
1,6,1.0,3429.0,445.7837667150595,10,3440.3,459.45058977483586,10,0.2,0.4216370213557839,10,1.9,1.1972189997378648,10,0.0,0.0,10,140.9692046748745,145.291033599615,0.13333333333333333,0.37859388972001823,0.0
1,9,0.0,5085.15,746.6842278440807,10,5199.05,757.379709920988,10,1.6,1.837873166945363,10,4.6,1.1737877907772671,10,0.0,0.0,10,236.12228529114125,239.50449369479477,0.5811865258054231,0.3711842908553347,0.0
1,9,0.1,4830.55,815.5838212252891,10,4965.55,832.2178350648344,10,1.9,2.0789954839350235,10,4.6,1.6465452046971292,10,0.0,0.0,10,257.9102497855493,263.17038682192185,0.6574360974438673,0.5206833117271102,0.0
1,9,0.2,4966.8,1517.5250904021325,10,5055.0,1473.916287386167,10,1.4,1.6465452046971292,10,4.0,1.1547005383792515,10,0.0,0.0,10,479.88356921236635,466.09325485595923,0.5206833117271102,0.3651483716701107,0.0
1,9,0.3,5220.1,1271.425966735338,10,5349.1,1256.788539625236,10,1.9,1.286683937707919,10,3.8,0.7888106377466155,10,0.0,0.0,10,402.0601931165144,397.43143224125254,0.40688518719112343,0.24944382578492943,0.0
1,9,0.4,4806.85,845.7635619827671,10,4863.05,844.3837480013983,10,1.0,0.4714045207910317,10,4.2,1.6193277068654826,10,0.0,0.0,10,267.45392178425385,267.0175862914068,0.14907119849998596,0.5120763831912405,0.0
1,9,0.5,4966.25,877.3862461880742,10,5109.65,818.0330762804698,10,1.6,1.349897115421106,10,4.7,1.567021236472421,10,0.0,0.0,10,277.45389256595405,258.68477224005454,0.42687494916218993,0.49553562491061676,0.0
1,9,0.6,5382.4,966.1504886231061,10,5580.45,1075.833125484101,10,2.0,1.1547005383792515,10,4.8,1.0327955589886444,10,0.0,0.0,10,305.52361065336123,340.2083058787497,0.3651483716701107,0.3265986323710904,0.0
1,9,0.7,5164.7,954.7921006981337,10,5262.9,973.7705867171978,10,1.6,1.07496769977314,10,4.2,0.7888106377466156,10,0.0,0.0,10,301.93177301429455,307.933297250485,0.33993463423951903,0.24944382578492946,0.0
1,9,0.8,4987.9,955.3209117592082,10,5064.4,974.454257520588,10,1.2,0.9189365834726815,10,4.7,1.1595018087284057,10,0.0,0.0,10,302.09899775478317,308.149492941332,0.29059326290271154,0.36666666666666664,0.0
1,9,0.9,5038.85,1217.8988064604457,10,5169.35,1243.9814452439034,10,1.4,0.8432740427115677,10,3.5,0.97182531580755,10,0.0,0.0,10,385.13341880155997,393.381473395877,0.2666666666666666,0.30731814857642953,0.0
1,9,1.0,4524.7,1076.91594637444,10,4606.1,1086.8131496362298,10,1.1,0.9944289260117533,10,3.9,1.5238839267549948,10,0.0,0.0,10,340.55072390989795,343.68049438718833,0.31446603773522014,0.4818944098266987,0.0
1,12,0.0,7788.8,1255.6090642481927,10,9056.6,1327.211023160974,10,14.3,4.110960958218893,10,7.8,1.3165611772087666,10,0.0,0.0,10,397.05844937769825,419.70097688711655,1.2999999999999998,0.41633319989322654,0.0
1,12,0.1,7078.85,1239.3637043526273,10,8153.8,1113.1257091831294,10,12.3,3.802046232695699,10,7.9,1.1972189997378646,10,0.0,0.0,10,391.92121550978413,352.0012563108894,1.2023125864580955,0.3785938897200182,0.0
1,12,0.2,8484.7,2437.484383995562,10,9576.6,2494.628839014823,10,11.8,3.084008934992101,10,7.3,1.4944341180973264,10,0.0,0.0,10,770.8002414518448,788.8709048028354,0.9752492558885196,0.47258156262526085,0.0
1,12,0.3,8048.5,2927.2651153517945,10,8950.2,2916.800332175272,10,12.6,3.062315754094894,10,7.7,2.406010991015812,10,0.0,0.0,10,925.6825079667193,922.3732529609571,0.9683892697555967,0.7608474807008885,0.0
1,12,0.4,7224.7,1439.765532609004,10,8184.1,1388.9424394120874,10,11.4,2.503331114069145,10,7.0,1.4907119849998596,10,0.0,0.0,10,455.2938379649881,439.2221647412617,0.7916228058025278,0.47140452079103157,0.0
1,12,0.5,7316.35,1443.9653552707632,10,8204.95,1716.5001124704627,10,11.1,3.2472210341220142,10,8.0,1.4142135623730951,10,0.0,0.0,10,456.62193850298314,542.8049959341854,1.0268614533832907,0.4472135954999579,0.0
1,12,0.6,7342.15,1094.8159421666376,10,8418.15,1105.7134210293573,10,11.8,2.5298221281347035,10,6.5,0.8498365855987975,10,0.0,0.0,10,346.2111995909754,349.657284986949,0.7999999999999999,0.26874192494328497,0.0
1,12,0.7,7459.4,1722.6588589864348,10,8455.2,1837.9521544975598,10,10.9,2.0248456731316584,10,7.6,1.429840705968481,10,0.0,0.0,10,544.7525625863952,581.2115038625975,0.6403124237432848,0.45215533220835114,0.0
1,12,0.8,7227.95,3692.454524281767,10,8103.4,3541.4037533786577,10,9.7,2.9832867780352594,10,6.1,1.1972189997378646,10,0.0,0.0,10,1167.6566453323892,1119.8901974945777,0.9433981132056602,0.3785938897200182,0.0
1,12,0.9,6347.95,1348.8043975231465,10,7365.15,1318.461330701646,10,11.8,2.7406406388125952,10,6.2,1.7511900715418263,10,0.0,0.0,10,426.5294014224316,416.93408118736886,0.8666666666666666,0.5537749241945383,0.0
1,12,1.0,6659.1,849.1888220858513,10,7528.5,1004.6708416192838,10,9.1,2.923088169119167,10,7.4,0.9660917830792958,10,0.0,0.0,10,268.53708413467876,317.7048158275225,0.924361641590803,0.3055050463303893,0.0
1,15,0.0,13531.8,2401.999250624363,10,18022.25,2544.5544496477614,10,44.0,4.268749491621899,10,10.3,1.494434118097326,10,0.2,0.4216370213557839,10,759.578856999061,804.658769120316,1.3498971154211057,0.4725815626252607,0.13333333333333333
1,15,0.1,12570.6,3638.3290334376793,10,16751.5,3673.9189717672207,10,38.9,5.915140648276158,10,10.7,1.4944341180973262,10,0.2,0.42163702135578396,10,1150.5406622781984,1161.7951889688263,1.8705317128797598,0.4725815626252608,0.13333333333333333
1,15,0.2,11569.0,2837.474385591681,10,15771.8,2832.538311989599,10,40.3,4.1912607490666405,10,9.8,1.1352924243950935,10,0.2,0.42163702135578396,10,897.288186085657,895.727262557576,1.3253930234714024,0.3590109871423003,0.13333333333333333
1,15,0.3,11840.45,3219.6755827774527,10,15666.95,3378.0653441643854,10,37.4,5.146735750831676,10,9.5,0.9718253158075502,10,0.1,0.31622776601683794,10,1018.1508168406746,1068.2380572440043,1.6275407487644937,0.3073181485764296,0.09999999999999999
1,15,0.4,10270.05,3654.9243072417617,10,14171.2,3633.425780169453,10,36.8,6.562519841239845,10,9.4,1.2649110640673515,10,0.0,0.0,10,1155.7885486397013,1148.9901174509725,2.07525098883645,0.3999999999999999,0.0
1,15,0.5,10447.3,2786.3772896002433,10,13868.8,2757.0892582174006,10,32.8,5.827139568909908,10,10.1,1.286683937707919,10,0.1,0.31622776601683794,10,881.1298655703367,871.8681768351094,1.8427033281447003,0.40688518719112343,0.09999999999999999
1,15,0.6,9757.2,1466.24448848069,10,13117.7,1449.551467025423,10,34.2,2.5733678754158373,10,9.8,1.475729574745244,10,0.2,0.4216370213557839,10,463.6672190267499,458.38842214387967,0.8137703743822468,0.46666666666666673,0.13333333333333333
1,15,0.7,11596.85,3129.5653589773624,10,15375.1,2959.490400953065,10,32.9,6.505553183413554,10,9.2,1.2292725943057186,10,0.0,0.0,10,989.6554620730947,935.8730380416637,2.057236549894596,0.38873012632302006,0.0
1,15,0.8,10146.25,2761.413780918109,10,13491.4,2692.26577233543,10,33.2,4.589843860815602,10,8.7,1.1595018087284057,10,0.2,0.4216370213557839,10,873.2357109878434,851.3691907092298,1.451436070471816,0.36666666666666664,0.13333333333333333
1,15,0.9,8122.35,1740.5410086458112,10,11609.9,1767.659010606338,10,32.9,3.695342413844156,10,9.7,1.0593499054713802,10,0.1,0.31622776601683794,10,550.4073948247586,558.9828600035762,1.1685698761972068,0.334995854037363,0.09999999999999999
1,15,1.0,10228.15,3613.853383931833,10,13316.85,3466.8448756277903,10,30.6,4.550946177566937,10,9.5,1.5811388300841898,10,0.1,0.31622776601683794,10,1142.8007823131536,1096.3126101466985,1.4391355429948602,0.5,0.09999999999999999
1,18,0.0,16879.85,2684.455035218715,10,26464.45,3004.996269640872,10,78.1,7.5196040084863816,10,11.6,1.7126976771553504,10,1.0,0.9428090415820634,10,848.8992187598661,950.2632572374645,2.377907576934908,0.541602560309064,0.2981423969999719
1,18,0.1,17490.05,1950.2212046899251,10,26541.95,2215.6245351041666,10,74.2,7.927448797970532,10,10.9,0.9944289260117533,10,0.4,0.5163977794943222,10,616.7140947977614,700.6419970680856,2.5068794235950884,0.31446603773522014,0.1632993161855452
1,18,0.2,16999.9,2650.4687195538327,10,25652.25,3267.505557676137,10,72.5,6.096447052723961,10,11.9,1.5951314818673863,10,0.5,0.7071067811865476,10,838.1518020820174,1033.2759829515269,1.9278658321228337,0.5044248650140518,0.22360679774997896
1,18,0.3,18004.4,3764.529724207852,10,26218.05,3991.635869401027,10,70.1,7.504813270310076,10,11.5,1.5811388300841898,10,1.1,1.1005049346146119,10,1190.448824790232,1262.2660937333653,2.373230334843675,0.5,0.348010216963685
1,18,0.4,15509.5,3441.652405135908,10,23727.9,3420.3048824467223,10,67.3,4.620004810002305,10,10.4,0.9660917830792958,10,1.0,0.816496580927726,10,1088.3460514826054,1081.5953720726104,1.4609738000540746,0.3055050463303893,0.2581988897471611
1,18,0.5,14710.4,2669.0929982549005,10,22945.15,2773.2781950648628,10,69.1,5.586690532964138,10,11.2,1.8135294011647256,10,0.4,0.5163977794943222,10,844.041316129331,876.98756816857,1.7666666666666668,0.573488351136175,0.1632993161855452
1,18,0.6,14225.1,2824.3023504339385,10,22050.2,3113.77538082345,10,65.4,6.022181221672648,10,11.0,1.699673171197595,10,0.5,0.5270462766947299,10,893.1228228338289,984.6622325560284,1.9043809142780932,0.5374838498865699,0.16666666666666666
1,18,0.7,14759.05,3660.452388935918,10,22746.7,3680.685293981725,10,67.3,4.620004810002307,10,10.9,1.66332999331662,10,0.4,0.6992058987801011,10,1157.5366815642028,1163.9348879268691,1.460973800054075,0.5259911279353167,0.22110831935702666
1,18,0.8,15913.6,4028.0589121809026,10,23468.2,4229.875958254831,10,63.0,5.830951894845301,10,11.3,1.2516655570345725,10,0.5,0.5270462766947299,10,1273.7840711831811,1337.6042248072567,1.8439088914585775,0.3958114029012639,0.16666666666666666
1,18,0.9,12970.45,4083.501584628891,10,20896.65,4680.226401515683,10,67.2,8.586811592979862,10,10.5,1.5092308563562358,10,0.3,0.6749485577105528,10,1291.316583633412,1480.0175394043288,2.715388247255507,0.4772607021092116,0.21343747458109494
1,18,1.0,14810.0,4312.208837191858,10,22126.75,3980.772511921105,10,61.4,5.316640543300503,10,10.3,1.1595018087284057,10,0.5,0.8498365855987975,10,1363.6401671832475,1258.8307984660473,1.6812693617224654,0.36666666666666664,0.26874192494328497
1,21,0.0,19365.4,1905.5621188743464,10,34910.55,1901.814914612998,10,116.6,10.362324921453572,10,12.0,1.8856180831641265,10,1.5,1.2692955176439846,10,602.5916518579467,601.4066818255717,3.2768548606518686,0.5962847939999438,0.40138648595974313
1,21,0.1,18481.65,1826.1879702751792,10,33443.75,1934.4547645554057,10,109.0,7.149203529842411,10,12.2,1.6865480854231354,10,2.5,0.8498365855987974,10,577.4913421669435,611.7283086559842,2.2607766610417577,0.5333333333333332,0.2687419249432849
1,21,0.2,19280.4,2564.965245595174,10,33472.65,2136.028454476516,10,106.3,8.7692645073575,10,12.0,1.4142135623730947,10,1.9,1.3703203194062976,10,811.113229525392,675.4715063075076,2.7730849247724088,0.4472135954999578,0.4333333333333333
1,21,0.3,18857.05,1871.263899228421,10,32145.4,2090.2343807972034,10,103.8,6.596295256514153,10,11.8,0.9189365834726816,10,1.7,1.1595018087284057,10,591.7456024809609,660.990148691088,2.085931712954935,0.2905932629027116,0.36666666666666664
1,21,0.4,17970.4,2359.6924917360648,10,32264.5,2237.9121842566665,10,104.1,7.837941906733766,10,11.7,1.5670212364724212,10,3.2,1.5491933384829668,10,746.2002851484016,707.6899705693478,2.478574859336174,0.49553562491061687,0.4898979485566356
1,21,0.5,18204.2,1590.918675901862,10,32465.45,1656.9986329036133,10,107.9,5.8204619900638335,10,11.7,2.0027758514399734,10,1.5,1.0801234497346435,10,503.0926587949116,523.9889759760641,1.8405916923038046,0.6333333333333332,0.34156502553198664
1,21,0.6,17610.4,2511.8188606842027,10,30315.5,2471.542950376456,10,98.5,7.863417408056964,10,12.0,2.2110831935702664,10,1.7,1.3374935098492586,10,794.3068669531244,781.5705058122111,2.4866309202077677,0.699205898780101,0.42295258468165065
1,21,0.7,18351.8,3366.3405799176053,10,30978.55,3422.8936381858744,10,98.9,7.950541560869367,10,12.7,1.1595018087284057,10,1.8,1.1352924243950933,10,1064.530361239171,1082.4140085167658,2.5141819964177436,0.36666666666666664,0.3590109871423002
1,21,0.8,17784.35,3815.597834692633,10,29963.0,4478.186097319117,10,95.4,8.707595662536372,10,12.6,1.5055453054181618,10,1.2,1.0327955589886444,10,1206.5979792835353,1416.1267853628863,2.7535835237417845,0.47609522856952324,0.3265986323710904
1,21,0.9,17363.45,3090.605940678228,10,30708.55,2997.3335691911234,10,99.7,7.916929820187731,10,12.3,2.1628170930011112,10,1.9,1.5238839267549948,10,977.3354122590439,947.8400985925842,2.5035530307500524,0.683942817622773,0.4818944098266987
1,21,1.0,17563.85,5058.872909442269,10,30173.75,5035.712617837168,10,97.7,9.262229153335007,10,11.7,1.05934990547138,10,2.3,1.8287822299126937,10,1599.7560787160298,1592.4321514414503,2.928974033495157,0.33499585403736293,0.5783117190965824
1,24,0.0,19117.1,1653.2461132907922,10,40256.4,2163.5092737905643,10,140.2,7.997221739801614,10,12.1,1.728840330651992,10,4.3,1.636391694484477,10,522.8023250819673,684.1617044075015,2.5289435651187544,0.5467073155618908,0.5174724898753341
1,24,0.1,18777.1,1631.6044387180502,10,40033.3,1272.0906938317469,10,139.9,7.355270219373317,10,12.1,0.9944289260117533,10,5.7,2.4517567397911058,10,515.9586266789657,402.27039828122264,2.3259406699226015,0.31446603773522014,0.7753135566408671
1,24,0.2,19427.95,1635.4446125000854,10,39214.85,2031.6256633816943,10,132.9,6.707375708046248,10,11.5,1.1785113019775793,10,6.0,1.9999999999999998,10,517.1729962551751,642.4564449136695,2.1210584359910714,0.37267799624996495,0.6324555320336758
1,24,0.3,18737.75,2310.075651118137,10,38147.9,2048.4955699244265,10,134.4,6.752777206453654,10,11.9,1.728840330651992,10,4.3,1.766981104093143,10,730.5100624829807,647.7911777725906,2.1354156504062627,0.5467073155618908,0.5587684871413403
1,24,0.4,19453.9,1793.8163506892226,10,37633.4,1930.2325248529007,10,129.7,10.011659869039363,10,12.9,1.4491376746189437,10,3.2,1.7511900715418263,10,567.2545372229296,610.3931192272734,3.1659648345067457,0.45825756949558394,0.5537749241945383
1,24,0.5,18885.3,2622.9498787942302,10,38067.9,2329.436851353659,10,135.3,9.092732140439294,10,11.9,1.8529256146249728,10,3.6,2.1705094128132942,10,829.4495805452352,736.6326115808646,2.8753743717606186,0.5859465277082315,0.6863753427324667
1,24,0.6,19417.45,1782.7826790036847,10,37680.4,2886.6325132698603,10,130.2,6.528569691917381,10,11.9,1.286683937707919,10,4.2,2.699794230842212,10,563.7653838748487,912.8333509828982,2.064515008960269,0.40688518719112343,0.8537498983243799
1,24,0.7,18360.0,2181.676890732346,10,36905.8,2569.5874636472936,10,134.4,7.058485830702094,10,11.8,1.4757295747452437,10,2.8,2.250925735484551,10,689.9068093268507,812.5749032140563,2.2320892057044275,0.4666666666666666,0.7118052168020874
1,24,0.8,20213.4,2067.4655149616297,10,37802.9,2278.4076286350114,10,125.1,9.386160024205852,10,11.9,1.728840330651992,10,3.5,1.1785113019775793,10,653.7900011131675,720.4957544789709,2.9681644159311658,0.5467073155618908,0.37267799624996495
1,24,0.9,17680.2,2274.3907877837437,10,35628.55,3114.546011593557,10,129.5,7.337120234351715,10,12.8,1.3984117975602017,10,3.4,1.0749676997731399,10,719.2255178701294,984.9059274028831,2.320201140705981,0.4422166387140532,0.339934634239519
